#
# Oxygen bound-free opacity as a function of photon energy in gas of solar
# abundance with T = 2.1 × 10^6 K and ρ = 0.06 g cm^−3.
#
# Source: 
#  Dr. Franck Delahaye, LERMA - Observatoire de Paris, Meudon
#
# units:
#  E_photon - eV
#  kappa - a_o^2/atom (a_o = Bohr radius)
#
E_photon  kappa
   2.759100e+02     2.368400e-04
   2.761104e+02     2.363570e-04
   2.763289e+02     2.358300e-04
   2.765292e+02     2.353300e-04
   2.767296e+02     2.348300e-04
   2.769299e+02     2.343300e-04
   2.771302e+02     2.338300e-04
   2.773488e+02     2.333135e-04
   2.775491e+02     2.328400e-04
   2.777494e+02     2.323500e-04
   2.779498e+02     2.318600e-04
   2.781501e+02     2.313700e-04
   2.783504e+02     2.308800e-04
   2.785690e+02     2.303739e-04
   2.787693e+02     2.299100e-04
   2.789696e+02     2.294250e-04
   2.791700e+02     2.289400e-04
   2.793703e+02     2.284650e-04
   2.795706e+02     2.279900e-04
   2.797709e+02     2.275100e-04
   2.799713e+02     2.270300e-04
   2.801716e+02     2.265600e-04
   2.803719e+02     2.260900e-04
   2.805723e+02     2.256200e-04
   2.807726e+02     2.251500e-04
   2.809729e+02     2.246850e-04
   2.811733e+02     2.242200e-04
   2.813736e+02     2.237550e-04
   2.815739e+02     2.232900e-04
   2.817743e+02     2.228350e-04
   2.819746e+02     2.223800e-04
   2.821749e+02     2.219250e-04
   2.823752e+02     2.214700e-04
   2.825756e+02     2.210200e-04
   2.827759e+02     2.205700e-04
   2.829762e+02     2.201250e-04
   2.831766e+02     2.196800e-04
   2.833769e+02     2.192138e-04
   2.835590e+02     2.187900e-04
   2.837594e+02     2.183500e-04
   2.839597e+02     2.179100e-04
   2.841600e+02     2.174700e-04
   2.843603e+02     2.170300e-04
   2.845607e+02     2.165743e-04
   2.847428e+02     2.161600e-04
   2.849431e+02     2.157250e-04
   2.851435e+02     2.152900e-04
   2.853438e+02     2.148600e-04
   2.855441e+02     2.144300e-04
   2.857444e+02     2.139848e-04
   2.859266e+02     2.135800e-04
   2.861269e+02     2.131550e-04
   2.863272e+02     2.127300e-04
   2.865276e+02     2.122900e-04
   2.867097e+02     2.118900e-04
   2.869100e+02     2.114750e-04
   2.871103e+02     2.110600e-04
   2.872925e+02     2.106695e-04
   2.874928e+02     2.102400e-04
   2.876931e+02     2.098300e-04
   2.878934e+02     2.094200e-04
   2.880756e+02     2.090295e-04
   2.882759e+02     2.086000e-04
   2.884762e+02     2.081757e-04
   2.886583e+02     2.077900e-04
   2.888587e+02     2.073900e-04
   2.890590e+02     2.069900e-04
   2.892411e+02     2.066090e-04
   2.894415e+02     2.061900e-04
   2.896236e+02     2.058090e-04
   2.898239e+02     2.053900e-04
   2.900242e+02     2.049762e-04
   2.902064e+02     2.046000e-04
   2.904067e+02     2.041914e-04
   2.905888e+02     2.038200e-04
   2.907891e+02     2.034062e-04
   2.909713e+02     2.030300e-04
   2.911716e+02     2.026450e-04
   2.913719e+02     2.022600e-04
   2.915540e+02     2.018933e-04
   2.917544e+02     2.014900e-04
   2.919365e+02     2.011233e-04
   2.921368e+02     2.007200e-04
   2.923189e+02     2.003581e-04
   2.925193e+02     1.999600e-04
   2.927014e+02     1.996029e-04
   2.929017e+02     1.992100e-04
   2.930838e+02     1.988350e-04
   2.932660e+02     1.984600e-04
   2.934663e+02     1.980724e-04
   2.936484e+02     1.977200e-04
   2.938487e+02     1.973324e-04
   2.940309e+02     1.969800e-04
   2.942312e+02     1.965924e-04
   2.944133e+02     1.962400e-04
   2.945954e+02     1.958924e-04
   2.947958e+02     1.955100e-04
   2.949779e+02     1.951624e-04
   2.951782e+02     1.947800e-04
   2.953603e+02     1.944200e-04
   2.955424e+02     1.940600e-04
   2.957428e+02     1.936829e-04
   2.959249e+02     1.933400e-04
   2.961070e+02     1.930019e-04
   2.963073e+02     1.926300e-04
   2.964895e+02     1.922750e-04
   2.966716e+02     1.919200e-04
   2.968719e+02     1.915481e-04
   2.970540e+02     1.912100e-04
   2.972361e+02     1.908600e-04
   2.974183e+02     1.905100e-04
   2.976186e+02     1.901486e-04
   2.978007e+02     1.898200e-04
   2.979828e+02     1.894914e-04
   2.981832e+02     1.891300e-04
   2.983653e+02     1.887900e-04
   2.985474e+02     1.884500e-04
   2.987295e+02     1.881100e-04
   2.989116e+02     1.877700e-04
   2.991120e+02     1.874190e-04
   2.992941e+02     1.871000e-04
   2.994762e+02     1.867650e-04
   2.996583e+02     1.864300e-04
