#
# Oxygen free-free opacity as a function of photon energy in gas of solar
# abundance with T = 2.1 × 10^6 K and ρ = 0.06 g cm^−3.
#
# Source: 
#  Dr. Franck Delahaye, LERMA - Observatoire de Paris, Meudon
#
# units:
#  E_photon - eV
#  kappa - a_o^2/atom (a_o = Bohr radius)
#
E_photon  kappa
   2.124780e+02     1.499597e-04
   2.127694e+02     1.493300e-04
   2.130426e+02     1.487494e-04
   2.133340e+02     1.481300e-04
   2.136072e+02     1.475400e-04
   2.138804e+02     1.469500e-04
   2.141717e+02     1.463461e-04
   2.144449e+02     1.457800e-04
   2.147363e+02     1.451865e-04
   2.150095e+02     1.446300e-04
   2.152827e+02     1.440600e-04
   2.155558e+02     1.434900e-04
   2.158472e+02     1.429119e-04
   2.161204e+02     1.423700e-04
   2.163936e+02     1.418150e-04
   2.166668e+02     1.412600e-04
   2.169400e+02     1.407150e-04
   2.172131e+02     1.401700e-04
   2.174863e+02     1.396350e-04
   2.177595e+02     1.391000e-04
   2.180509e+02     1.385477e-04
   2.183241e+02     1.380300e-04
   2.185972e+02     1.374921e-04
   2.188522e+02     1.369900e-04
   2.191254e+02     1.364700e-04
   2.193986e+02     1.359500e-04
   2.196717e+02     1.354400e-04
   2.199449e+02     1.349300e-04
   2.202181e+02     1.344250e-04
   2.204913e+02     1.339200e-04
   2.207644e+02     1.334079e-04
   2.210194e+02     1.329300e-04
   2.212926e+02     1.324400e-04
   2.215658e+02     1.319500e-04
   2.218389e+02     1.314483e-04
   2.220939e+02     1.309800e-04
   2.223671e+02     1.305000e-04
   2.226403e+02     1.300200e-04
   2.228952e+02     1.295614e-04
   2.231684e+02     1.290700e-04
   2.234234e+02     1.286210e-04
   2.236966e+02     1.281400e-04
   2.239515e+02     1.276959e-04
   2.242247e+02     1.272200e-04
   2.244797e+02     1.267807e-04
   2.247528e+02     1.263100e-04
   2.250078e+02     1.258755e-04
   2.252810e+02     1.254100e-04
   2.255360e+02     1.249803e-04
   2.258091e+02     1.245200e-04
   2.260641e+02     1.240850e-04
   2.263191e+02     1.236500e-04
   2.265923e+02     1.232000e-04
   2.268472e+02     1.227800e-04
   2.271022e+02     1.223648e-04
   2.273754e+02     1.219200e-04
   2.276303e+02     1.215000e-04
   2.278853e+02     1.210800e-04
   2.281403e+02     1.206600e-04
   2.283952e+02     1.202400e-04
   2.286684e+02     1.198159e-04
   2.289234e+02     1.194200e-04
   2.291783e+02     1.190100e-04
   2.294333e+02     1.186000e-04
   2.296883e+02     1.181950e-04
   2.299432e+02     1.177900e-04
   2.301982e+02     1.173950e-04
   2.304532e+02     1.170000e-04
   2.307081e+02     1.166050e-04
   2.309631e+02     1.162100e-04
   2.312181e+02     1.158200e-04
   2.314730e+02     1.154300e-04
   2.317280e+02     1.150450e-04
   2.319830e+02     1.146600e-04
   2.322379e+02     1.142850e-04
   2.324929e+02     1.139100e-04
   2.327479e+02     1.135159e-04
   2.329846e+02     1.131500e-04
   2.332396e+02     1.127800e-04
   2.334946e+02     1.124100e-04
   2.337495e+02     1.120450e-04
   2.340045e+02     1.116800e-04
   2.342412e+02     1.113285e-04
   2.344962e+02     1.109500e-04
   2.347512e+02     1.105819e-04
   2.349879e+02     1.102400e-04
   2.352429e+02     1.098850e-04
   2.354979e+02     1.095300e-04
   2.357346e+02     1.091930e-04
   2.359896e+02     1.088300e-04
   2.362445e+02     1.084670e-04
   2.364813e+02     1.081300e-04
   2.367363e+02     1.077774e-04
   2.369730e+02     1.074500e-04
   2.372280e+02     1.070974e-04
   2.374647e+02     1.067700e-04
   2.377197e+02     1.064226e-04
   2.379565e+02     1.061000e-04
   2.382114e+02     1.057526e-04
   2.384482e+02     1.054300e-04
   2.387032e+02     1.050930e-04
   2.389399e+02     1.047800e-04
   2.391949e+02     1.044430e-04
   2.394316e+02     1.041300e-04
   2.396684e+02     1.038170e-04
   2.399233e+02     1.034800e-04
   2.401601e+02     1.031650e-04
   2.403969e+02     1.028500e-04
   2.406518e+02     1.025233e-04
   2.408886e+02     1.022200e-04
   2.411253e+02     1.019100e-04
   2.413621e+02     1.016000e-04
   2.416171e+02     1.012785e-04
   2.418538e+02     1.009800e-04
   2.420906e+02     1.006750e-04
   2.423273e+02     1.003700e-04
   2.425641e+02     1.000695e-04
   2.428008e+02     9.976900e-05
   2.430558e+02     9.945944e-05
   2.432925e+02     9.917200e-05
   2.435293e+02     9.887700e-05
   2.437661e+02     9.858200e-05
   2.440028e+02     9.828950e-05
   2.442396e+02     9.799700e-05
   2.444763e+02     9.770800e-05
   2.447131e+02     9.741900e-05
   2.449498e+02     9.713250e-05
   2.451866e+02     9.684600e-05
   2.454233e+02     9.656250e-05
   2.456601e+02     9.627900e-05
   2.458968e+02     9.599850e-05
   2.461336e+02     9.571800e-05
   2.463704e+02     9.544000e-05
   2.466071e+02     9.516200e-05
   2.468439e+02     9.487652e-05
   2.470624e+02     9.461300e-05
   2.472992e+02     9.434050e-05
   2.475359e+02     9.406800e-05
   2.477727e+02     9.379850e-05
   2.480094e+02     9.352900e-05
   2.482462e+02     9.325132e-05
   2.484647e+02     9.299500e-05
   2.487015e+02     9.273100e-05
   2.489382e+02     9.246700e-05
   2.491750e+02     9.219504e-05
   2.493935e+02     9.194400e-05
   2.496303e+02     9.168500e-05
   2.498670e+02     9.142600e-05
   2.500856e+02     9.117976e-05
   2.503223e+02     9.091300e-05
