G,BP-RP,MG
19.5933,0.5435,4.9983
19.9515,0.5436,5.3565
19.9919,0.5436,5.3969
19.1154,0.5436,4.5204
20.6355,0.5438,6.0405
18.7071,0.5439,4.1121
19.7223,0.544,5.1273
20.2172,0.5443,5.6222
18.7422,0.5443,4.1472
19.7639,0.5445,5.1689
19.5504,0.5446,4.9554
19.785,0.5446,5.19
19.6893,0.5446,5.0943
20.2217,0.5447,5.6267
18.7703,0.5448,4.1753
19.1189,0.5452,4.5239
19.0132,0.5452,4.4182
19.7367,0.5453,5.1417
18.106,0.5455,3.511
19.2596,0.5456,4.6646
19.1926,0.5456,4.5976
19.7774,0.5457,5.1824
15.0061,0.5458,0.4111
18.4473,0.546,3.8523
20.3463,0.5462,5.7513
19.6006,0.5463,5.0056
18.6613,0.5465,4.0663
20.3862,0.5466,5.7912
20.2911,0.5467,5.6961
18.3652,0.5467,3.7702
20.4015,0.5468,5.8065
18.5739,0.5468,3.9789
18.8494,0.5468,4.2544
19.175,0.547,4.58
19.1904,0.5471,4.5954
18.9699,0.5473,4.3749
20.5376,0.5477,5.9426
19.9947,0.548,5.3997
18.1265,0.548,3.5315
18.6881,0.5482,4.0931
18.7401,0.5482,4.1451
20.1857,0.5483,5.5907
18.7876,0.5483,4.1926
19.838,0.5484,5.243
19.586,0.5485,4.991
18.408,0.5487,3.813
18.9376,0.5487,4.3426
19.2368,0.5488,4.6418
19.2114,0.549,4.6164
18.6361,0.549,4.0411
16.3203,0.5491,1.7253
19.2875,0.5493,4.6925
18.8094,0.5494,4.2144
18.7808,0.5496,4.1858
18.7137,0.5497,4.1187
19.782,0.5498,5.187
20.751,0.5499,6.156
19.9782,0.55,5.3832
19.4519,0.5501,4.8569
18.6638,0.5501,4.0688
18.5221,0.5502,3.9271
18.8126,0.5504,4.2176
19.9916,0.5505,5.3966
19.2141,0.5506,4.6191
18.6574,0.5506,4.0624
18.677,0.5506,4.082
20.3156,0.551,5.7206
20.4248,0.551,5.8298
19.1386,0.551,4.5436
18.4802,0.5511,3.8852
19.5476,0.5511,4.9526
18.5908,0.5514,3.9958
19.1526,0.5514,4.5576
19.5063,0.5517,4.9113
18.8034,0.5519,4.2084
20.3028,0.552,5.7078
19.447,0.552,4.852
18.8361,0.5521,4.2411
19.1829,0.5523,4.5879
18.5248,0.5524,3.9298
18.8964,0.5525,4.3014
20.4241,0.5526,5.8291
19.2563,0.5526,4.6613
19.0338,0.5527,4.4388
20.0775,0.5528,5.4825
19.7416,0.5528,5.1466
18.2271,0.5528,3.6321
20.4166,0.5533,5.8216
20.3173,0.5533,5.7223
18.6501,0.5533,4.0551
19.1565,0.5534,4.5615
18.0964,0.5537,3.5014
20.0761,0.5539,5.4811
18.1588,0.554,3.5638
18.5339,0.5541,3.9389
18.8179,0.5543,4.2229
20.8608,0.5544,6.2658
18.9517,0.5544,4.3567
20.6943,0.5545,6.0993
19.5205,0.5545,4.9255
18.7061,0.5548,4.1111
19.5896,0.555,4.9946
19.304,0.5552,4.709
19.1772,0.5553,4.5822
20.1113,0.5553,5.5163
20.2763,0.5554,5.6813
18.8685,0.5554,4.2735
18.4114,0.5555,3.8164
20.4228,0.5558,5.8278
19.6687,0.5558,5.0737
18.5883,0.5559,3.9933
19.7857,0.556,5.1907
19.5931,0.556,4.9981
19.5109,0.5561,4.9159
20.0884,0.5562,5.4934
18.4343,0.5562,3.8393
20.1047,0.5563,5.5097
19.2574,0.5563,4.6624
19.897,0.5565,5.302
18.6777,0.5567,4.0827
19.2282,0.5567,4.6332
18.9458,0.5567,4.3508
19.1421,0.5568,4.5471
20.2541,0.557,5.6591
17.5237,0.5571,2.9287
18.5633,0.5574,3.9683
19.3649,0.5576,4.7699
19.2494,0.5576,4.6544
19.0353,0.5576,4.4403
19.1157,0.5578,4.5207
19.2126,0.5579,4.6176
18.6101,0.5579,4.0151
20.3066,0.558,5.7116
18.382,0.558,3.787
20.5829,0.5581,5.9879
19.9478,0.5583,5.3528
18.8417,0.5583,4.2467
18.9287,0.5583,4.3337
18.5336,0.5584,3.9386
18.3825,0.5584,3.7875
20.6047,0.5585,6.0097
19.0728,0.5585,4.4778
19.8821,0.5587,5.2871
19.2859,0.5587,4.6909
18.42,0.5588,3.825
19.282,0.5588,4.687
18.9253,0.5589,4.3303
18.6274,0.559,4.0324
20.4614,0.5592,5.8664
19.8723,0.5593,5.2773
18.2906,0.5594,3.6956
20.5889,0.5595,5.9939
19.1811,0.5597,4.5861
19.8605,0.5599,5.2655
19.6005,0.5599,5.0055
18.6502,0.5599,4.0552
18.6337,0.56,4.0387
18.8491,0.56,4.2541
19.8828,0.5601,5.2878
18.8835,0.5602,4.2885
18.4465,0.5602,3.8515
18.5586,0.5602,3.9636
18.8666,0.5604,4.2716
19.6062,0.5605,5.0112
19.9735,0.5605,5.3785
20.4634,0.5607,5.8684
18.8083,0.5609,4.2133
18.0145,0.561,3.4195
20.6105,0.5611,6.0155
19.3497,0.5611,4.7547
17.5141,0.5611,2.9191
18.8571,0.5612,4.2621
18.6467,0.5613,4.0517
20.0923,0.5614,5.4973
19.4884,0.5614,4.8934
18.4625,0.5614,3.8675
18.5651,0.5617,3.9701
18.2301,0.5618,3.6351
18.9383,0.5619,4.3433
20.6383,0.562,6.0433
18.8078,0.562,4.2128
19.4514,0.562,4.8564
19.1043,0.5621,4.5093
19.1384,0.5622,4.5434
18.8045,0.5622,4.2095
18.8194,0.5623,4.2244
18.3117,0.5623,3.7167
18.7964,0.5623,4.2014
19.778,0.5624,5.183
19.5397,0.5627,4.9447
18.666,0.5629,4.071
18.483,0.563,3.888
18.4705,0.563,3.8755
20.2938,0.5632,5.6988
20.4564,0.5633,5.8614
19.0612,0.5633,4.4662
19.8824,0.5633,5.2874
19.8608,0.5633,5.2658
18.752,0.5633,4.157
19.4714,0.5634,4.8764
18.846,0.5634,4.251
19.2867,0.5635,4.6917
18.5173,0.5635,3.9223
19.3417,0.5635,4.7467
18.5899,0.5635,3.9949
20.4802,0.5636,5.8852
18.7187,0.5636,4.1237
18.7649,0.5636,4.1699
20.286,0.5637,5.691
18.6054,0.5637,4.0104
18.349,0.5637,3.754
18.4466,0.5638,3.8516
19.5054,0.564,4.9104
19.4949,0.564,4.8999
20.2516,0.564,5.6566
19.4545,0.564,4.8595
18.9768,0.564,4.3818
18.4131,0.5642,3.8181
19.3884,0.5642,4.7934
18.7372,0.5644,4.1422
18.651,0.5644,4.056
20.6704,0.5645,6.0754
20.7474,0.5645,6.1524
20.2458,0.5646,5.6508
19.4322,0.5646,4.8372
19.2128,0.5647,4.6178
18.474,0.5647,3.879
19.1853,0.565,4.5903
18.659,0.5653,4.064
18.1927,0.5655,3.5977
19.4649,0.5657,4.8699
20.5891,0.5658,5.9941
19.0998,0.5658,4.5048
18.8395,0.5659,4.2445
20.4319,0.566,5.8369
18.8083,0.5662,4.2133
20.0045,0.5663,5.4095
18.5982,0.5663,4.0032
19.8537,0.5664,5.2587
18.6192,0.5664,4.0242
19.5793,0.5666,4.9843
19.3759,0.5666,4.7809
19.0458,0.5667,4.4508
19.4506,0.5668,4.8556
18.7064,0.5669,4.1114
19.8007,0.5669,5.2057
18.8222,0.5669,4.2272
18.4617,0.567,3.8667
20.5418,0.5671,5.9468
18.7687,0.5672,4.1737
19.1162,0.5673,4.5212
19.5421,0.5673,4.9471
18.8286,0.5674,4.2336
19.8835,0.5675,5.2885
18.6348,0.5675,4.0398
19.5279,0.5676,4.9329
18.8365,0.5677,4.2415
19.0718,0.5677,4.4768
19.0667,0.5679,4.4717
18.7386,0.568,4.1436
18.753,0.5682,4.158
18.2006,0.5682,3.6056
18.8583,0.5683,4.2633
18.6853,0.5684,4.0903
19.3565,0.5686,4.7615
18.5393,0.5686,3.9443
18.3133,0.5687,3.7183
20.1512,0.5689,5.5562
18.44,0.5689,3.845
19.1915,0.569,4.5965
18.7592,0.569,4.1642
18.3314,0.569,3.7364
19.776,0.5692,5.181
15.0428,0.5692,0.4478
19.8799,0.5694,5.2849
18.7441,0.5695,4.1491
19.5695,0.5695,4.9745
20.6139,0.5696,6.0189
20.2846,0.5696,5.6896
18.7878,0.5696,4.1928
19.6792,0.57,5.0842
19.1808,0.57,4.5858
18.672,0.57,4.077
18.6817,0.5702,4.0867
19.692,0.5702,5.097
19.9182,0.5702,5.3232
18.7846,0.5702,4.1896
20.4661,0.5703,5.8711
20.7011,0.5703,6.1061
18.2599,0.5703,3.6649
19.0748,0.5704,4.4798
19.1124,0.5704,4.5174
18.7118,0.5706,4.1168
20.4378,0.5709,5.8428
18.6195,0.5709,4.0245
19.0509,0.571,4.4559
19.9558,0.5711,5.3608
18.4131,0.5712,3.8181
20.0787,0.5713,5.4837
19.9343,0.5714,5.3393
20.4057,0.5714,5.8107
18.4831,0.5715,3.8881
18.3437,0.5715,3.7487
18.382,0.5715,3.787
18.9292,0.5716,4.3342
19.0007,0.5718,4.4057
19.164,0.5718,4.569
18.5872,0.5718,3.9922
18.7659,0.5719,4.1709
20.5555,0.5721,5.9605
18.8168,0.5721,4.2218
18.7588,0.5722,4.1638
19.1739,0.5722,4.5789
19.4807,0.5723,4.8857
19.7533,0.5723,5.1583
18.3722,0.5723,3.7772
19.5771,0.5724,4.9821
19.3659,0.5726,4.7709
18.4208,0.5726,3.8258
18.6833,0.5726,4.0883
19.3558,0.5726,4.7608
18.3164,0.5726,3.7214
19.019,0.5727,4.424
18.1673,0.5727,3.5723
19.0445,0.5728,4.4495
18.7688,0.5728,4.1738
19.6085,0.5729,5.0135
19.0792,0.573,4.4842
18.732,0.573,4.137
18.8908,0.573,4.2958
19.3306,0.5731,4.7356
18.584,0.5731,3.989
19.2913,0.5732,4.6963
18.7869,0.5733,4.1919
19.0805,0.5733,4.4855
18.4555,0.5734,3.8605
18.6091,0.5734,4.0141
18.625,0.5734,4.03
18.7599,0.5735,4.1649
18.3465,0.5735,3.7515
19.4621,0.5736,4.8671
20.1674,0.5738,5.5724
17.1948,0.5738,2.5998
18.9713,0.5739,4.3763
18.5191,0.5739,3.9241
18.3347,0.5739,3.7397
19.4779,0.574,4.8829
20.4604,0.5741,5.8654
18.172,0.5742,3.577
19.2932,0.5743,4.6982
18.321,0.5743,3.726
20.6094,0.5745,6.0144
20.0339,0.5745,5.4389
18.6499,0.5745,4.0549
18.2295,0.5748,3.6345
19.6099,0.5748,5.0149
18.827,0.5748,4.232
20.3606,0.575,5.7656
18.5583,0.575,3.9633
19.9659,0.5751,5.3709
18.3185,0.5751,3.7235
19.824,0.5752,5.229
17.6688,0.5752,3.0738
18.2799,0.5752,3.6849
18.555,0.5754,3.96
18.8983,0.5755,4.3033
18.2316,0.5755,3.6366
20.4824,0.5756,5.8874
20.2894,0.5757,5.6944
19.8541,0.5757,5.2591
19.3107,0.5757,4.7157
19.0396,0.5758,4.4446
18.2415,0.5758,3.6465
18.9136,0.5759,4.3186
18.5723,0.5759,3.9773
18.6462,0.5759,4.0512
18.6015,0.576,4.0065
18.7366,0.576,4.1416
19.958,0.5761,5.363
18.8207,0.5761,4.2257
18.7761,0.5763,4.1811
18.9386,0.5763,4.3436
19.853,0.5764,5.258
19.0144,0.5767,4.4194
19.9479,0.5767,5.3529
18.4663,0.5767,3.8713
20.2489,0.5768,5.6539
19.2452,0.5768,4.6502
19.2343,0.5771,4.6393
19.6231,0.5772,5.0281
18.9821,0.5772,4.3871
19.6869,0.5772,5.0919
20.0855,0.5773,5.4905
20.5287,0.5774,5.9337
20.3199,0.5775,5.7249
20.0126,0.5775,5.4176
20.2233,0.5775,5.6283
18.8255,0.5775,4.2305
19.2981,0.5776,4.7031
18.647,0.5776,4.052
19.2567,0.5776,4.6617
19.7733,0.5776,5.1783
20.0467,0.5776,5.4517
18.2613,0.5776,3.6663
18.5184,0.5776,3.9234
20.0819,0.5777,5.4869
19.095,0.5777,4.5
19.4799,0.5778,4.8849
18.6277,0.5778,4.0327
18.4908,0.578,3.8958
19.4159,0.578,4.8209
18.1222,0.5781,3.5272
18.8467,0.5781,4.2517
18.3648,0.5781,3.7698
18.5828,0.5783,3.9878
19.0201,0.5784,4.4251
18.993,0.5784,4.398
20.5871,0.5785,5.9921
19.9833,0.5785,5.3883
19.1717,0.5786,4.5767
19.3966,0.5786,4.8016
19.5672,0.5787,4.9722
18.8968,0.5787,4.3018
20.3978,0.5789,5.8028
18.7832,0.5789,4.1882
18.9616,0.5789,4.3666
18.7866,0.579,4.1916
18.8996,0.579,4.3046
18.5075,0.579,3.9125
19.2923,0.5791,4.6973
19.415,0.5793,4.82
19.6331,0.5794,5.0381
19.1734,0.5794,4.5784
19.8128,0.5796,5.2178
19.888,0.5796,5.293
18.9713,0.5797,4.3763
18.9506,0.5797,4.3556
16.5709,0.5797,1.9759
18.5344,0.5797,3.9394
18.5192,0.5798,3.9242
18.5124,0.5799,3.9174
19.896,0.5799,5.301
19.261,0.5799,4.666
19.1653,0.5802,4.5703
19.9192,0.5803,5.3242
19.0967,0.5806,4.5017
18.7402,0.5806,4.1452
18.6028,0.5806,4.0078
18.845,0.5806,4.25
18.5535,0.5806,3.9585
19.8714,0.5808,5.2764
19.2738,0.5808,4.6788
18.5044,0.5809,3.9094
19.1375,0.5809,4.5425
18.6747,0.581,4.0797
19.3254,0.581,4.7304
18.7222,0.5811,4.1272
19.1996,0.5811,4.6046
19.0167,0.5811,4.4217
18.5001,0.5812,3.9051
19.5026,0.5812,4.9076
18.4647,0.5812,3.8697
14.9461,0.5812,0.3511
18.4881,0.5813,3.8931
19.0053,0.5813,4.4103
18.9157,0.5815,4.3207
18.5825,0.5815,3.9875
19.0992,0.5815,4.5042
18.741,0.5818,4.146
18.6522,0.5818,4.0572
18.4715,0.5819,3.8765
19.1957,0.582,4.6007
19.6154,0.5821,5.0204
19.5899,0.5821,4.9949
19.171,0.5822,4.576
19.4684,0.5822,4.8734
18.3722,0.5823,3.7772
18.6155,0.5824,4.0205
18.7546,0.5824,4.1596
18.6383,0.5824,4.0433
20.2754,0.5825,5.6804
18.457,0.5825,3.862
18.8173,0.5825,4.2223
18.6598,0.5826,4.0648
19.8695,0.5827,5.2745
18.5575,0.5827,3.9625
19.5803,0.5828,4.9853
19.8798,0.5828,5.2848
18.5945,0.5828,3.9995
18.6696,0.5828,4.0746
18.9178,0.5828,4.3228
19.9204,0.5829,5.3254
18.8474,0.5829,4.2524
18.1126,0.583,3.5176
19.1959,0.5831,4.6009
19.3708,0.5831,4.7758
19.1637,0.5832,4.5687
19.5624,0.5833,4.9674
20.3432,0.5835,5.7482
18.9912,0.5836,4.3962
19.6659,0.5836,5.0709
18.2395,0.5838,3.6445
19.2045,0.5839,4.6095
19.2578,0.584,4.6628
19.0833,0.584,4.4883
18.7492,0.584,4.1542
18.4307,0.584,3.8357
18.6041,0.5841,4.0091
20.3622,0.5841,5.7672
19.6897,0.5841,5.0947
18.4159,0.5841,3.8209
18.9071,0.5842,4.3121
18.3864,0.5842,3.7914
18.9241,0.5843,4.3291
18.6484,0.5843,4.0534
19.5497,0.5844,4.9547
18.3704,0.5845,3.7754
18.7242,0.5845,4.1292
18.5297,0.5845,3.9347
20.581,0.5846,5.986
19.8598,0.5846,5.2648
20.0424,0.5848,5.4474
20.0359,0.5848,5.4409
19.9988,0.5849,5.4038
18.541,0.5849,3.946
19.2069,0.5849,4.6119
18.5042,0.5849,3.9092
18.3448,0.585,3.7498
18.7467,0.585,4.1517
18.8948,0.5851,4.2998
18.5309,0.5851,3.9359
19.0251,0.5851,4.4301
20.0465,0.5852,5.4515
19.4162,0.5853,4.8212
18.8632,0.5853,4.2682
20.0637,0.5854,5.4687
18.8736,0.5854,4.2786
19.2791,0.5854,4.6841
18.8783,0.5854,4.2833
18.4842,0.5854,3.8892
19.4778,0.5855,4.8828
19.8519,0.5855,5.2569
19.4709,0.5855,4.8759
18.4654,0.5856,3.8704
18.1795,0.5856,3.5845
20.2718,0.5857,5.6768
19.4184,0.5857,4.8234
18.4807,0.5857,3.8857
20.3668,0.5858,5.7718
18.821,0.5858,4.226
18.5407,0.5858,3.9457
18.4938,0.5859,3.8988
17.7041,0.5859,3.1091
19.0386,0.5859,4.4436
18.4864,0.5859,3.8914
18.8905,0.586,4.2955
19.0779,0.586,4.4829
18.5948,0.5861,3.9998
18.1362,0.5861,3.5412
18.4131,0.5862,3.8181
19.7733,0.5863,5.1783
19.3369,0.5863,4.7419
18.3764,0.5863,3.7814
20.6926,0.5864,6.0976
18.6811,0.5864,4.0861
18.0658,0.5865,3.4708
20.5973,0.5866,6.0023
20.0509,0.5867,5.4559
18.4145,0.5867,3.8195
18.3317,0.5867,3.7367
18.8093,0.5868,4.2143
18.4442,0.5869,3.8492
20.1568,0.587,5.5618
19.5512,0.587,4.9562
19.8512,0.587,5.2562
18.3715,0.587,3.7765
18.5577,0.587,3.9627
18.8065,0.587,4.2115
20.3719,0.5871,5.7769
19.1494,0.5871,4.5544
19.5782,0.5872,4.9832
20.363,0.5873,5.768
18.7584,0.5873,4.1634
18.8661,0.5873,4.2711
18.6714,0.5873,4.0764
20.3387,0.5874,5.7437
18.6756,0.5874,4.0806
19.3882,0.5874,4.7932
19.1951,0.5874,4.6001
18.4046,0.5874,3.8096
19.4541,0.5875,4.8591
19.3454,0.5875,4.7504
18.5025,0.5875,3.9075
19.7523,0.5876,5.1573
19.386,0.5876,4.791
18.5751,0.5876,3.9801
18.4577,0.5876,3.8627
20.6081,0.5877,6.0131
20.4376,0.5877,5.8426
18.4586,0.5877,3.8636
18.8279,0.5878,4.2329
18.9121,0.5879,4.3171
18.2362,0.588,3.6412
19.5572,0.5881,4.9622
18.6439,0.5881,4.0489
18.2464,0.5881,3.6514
18.6754,0.5882,4.0804
18.6301,0.5882,4.0351
18.9903,0.5882,4.3953
17.4927,0.5882,2.8977
20.0497,0.5883,5.4547
18.8853,0.5883,4.2903
19.2421,0.5884,4.6471
19.5555,0.5884,4.9605
20.6452,0.5885,6.0502
18.8138,0.5885,4.2188
18.9338,0.5885,4.3388
20.1488,0.5886,5.5538
19.7406,0.5886,5.1456
18.9474,0.5887,4.3524
18.6407,0.5887,4.0457
19.6128,0.5888,5.0178
20.1622,0.5888,5.5672
19.8014,0.5888,5.2064
18.4836,0.5888,3.8886
18.3239,0.5888,3.7289
19.5565,0.5889,4.9615
18.8531,0.5889,4.2581
18.2467,0.5889,3.6517
18.8313,0.589,4.2363
19.958,0.5891,5.363
18.8818,0.5891,4.2868
18.6493,0.5891,4.0543
19.4881,0.5892,4.8931
18.3908,0.5892,3.7958
18.3239,0.5893,3.7289
19.4216,0.5893,4.8266
19.6216,0.5893,5.0266
18.997,0.5894,4.402
20.2151,0.5895,5.6201
18.8766,0.5895,4.2816
18.2731,0.5895,3.6781
20.111,0.5895,5.516
18.4812,0.5895,3.8862
18.3942,0.5895,3.7992
18.1717,0.5896,3.5767
18.9544,0.5897,4.3594
19.9775,0.5897,5.3825
18.4919,0.5897,3.8969
18.3593,0.5897,3.7643
18.5722,0.5898,3.9772
18.8787,0.5898,4.2837
18.4709,0.5898,3.8759
18.2747,0.5898,3.6797
18.6698,0.5899,4.0748
18.3809,0.59,3.7859
19.6851,0.5901,5.0901
18.6582,0.5901,4.0632
19.1819,0.5902,4.5869
18.281,0.5904,3.686
20.6638,0.5904,6.0688
18.4351,0.5905,3.8401
19.0625,0.5906,4.4675
19.1696,0.5906,4.5746
18.5833,0.5907,3.9883
18.8286,0.5907,4.2336
19.9195,0.5907,5.3245
19.9194,0.5908,5.3244
18.7572,0.5908,4.1622
18.3339,0.5908,3.7389
19.6918,0.5909,5.0968
19.4695,0.5909,4.8745
20.0747,0.591,5.4797
19.091,0.591,4.496
19.2575,0.591,4.6625
18.7795,0.5912,4.1845
18.7528,0.5912,4.1578
18.647,0.5912,4.052
19.0271,0.5912,4.4321
19.4712,0.5915,4.8762
18.5307,0.5915,3.9357
18.202,0.5915,3.607
19.8463,0.5916,5.2513
18.7791,0.5916,4.1841
19.323,0.5917,4.728
19.0753,0.5918,4.4803
18.1112,0.5918,3.5162
19.7954,0.5919,5.2004
19.628,0.5919,5.033
19.7026,0.592,5.1076
18.3717,0.592,3.7767
18.4189,0.5921,3.8239
18.6504,0.5922,4.0554
18.4333,0.5922,3.8383
20.5469,0.5923,5.9519
18.2116,0.5923,3.6166
20.3339,0.5924,5.7389
18.5834,0.5924,3.9884
18.3755,0.5924,3.7805
19.2922,0.5925,4.6972
18.9894,0.5926,4.3944
18.6914,0.5926,4.0964
19.8641,0.5927,5.2691
19.1093,0.5928,4.5143
19.3982,0.5929,4.8032
20.3988,0.5929,5.8038
19.755,0.593,5.16
20.1649,0.593,5.5699
18.3487,0.593,3.7537
18.1619,0.5931,3.5669
20.6196,0.5932,6.0246
18.609,0.5932,4.014
18.4161,0.5932,3.8211
18.411,0.5933,3.816
18.5979,0.5933,4.0029
19.4586,0.5934,4.8636
18.862,0.5934,4.267
19.077,0.5935,4.482
18.7429,0.5935,4.1479
18.4355,0.5935,3.8405
18.9789,0.5936,4.3839
19.4078,0.5937,4.8128
19.1415,0.5938,4.5465
19.3507,0.5938,4.7557
18.8807,0.5938,4.2857
19.7639,0.5939,5.1689
20.4072,0.594,5.8122
19.8299,0.594,5.2349
19.2415,0.594,4.6465
18.3925,0.5941,3.7975
19.3949,0.5941,4.7999
18.6343,0.5941,4.0393
19.8311,0.5942,5.2361
18.5723,0.5943,3.9773
20.7304,0.5944,6.1354
19.0346,0.5944,4.4396
19.2826,0.5945,4.6876
20.0919,0.5945,5.4969
20.1213,0.5947,5.5263
19.4807,0.5947,4.8857
19.3842,0.5947,4.7892
20.6424,0.5948,6.0474
19.2694,0.5948,4.6744
18.6402,0.5948,4.0452
19.7354,0.5949,5.1404
18.6102,0.5949,4.0152
19.6378,0.5949,5.0428
18.2507,0.5949,3.6557
18.9195,0.5949,4.3245
18.412,0.5949,3.817
19.7461,0.595,5.1511
19.8557,0.595,5.2607
19.6667,0.5951,5.0717
18.8792,0.5952,4.2842
18.9109,0.5952,4.3159
18.8719,0.5953,4.2769
18.9579,0.5953,4.3629
18.2796,0.5953,3.6846
19.8545,0.5953,5.2595
19.6803,0.5953,5.0853
18.1511,0.5954,3.5561
19.6721,0.5954,5.0771
19.5176,0.5954,4.9226
18.3282,0.5954,3.7332
18.8527,0.5955,4.2577
18.4967,0.5955,3.9017
19.3569,0.5956,4.7619
18.8939,0.5956,4.2989
19.5791,0.5956,4.9841
19.3088,0.5957,4.7138
19.7165,0.5959,5.1215
19.0226,0.5959,4.4276
19.1146,0.5959,4.5196
20.2638,0.596,5.6688
18.7944,0.596,4.1994
18.3175,0.596,3.7225
18.5628,0.596,3.9678
19.0209,0.5961,4.4259
19.5812,0.5961,4.9862
18.769,0.5961,4.174
19.0858,0.5961,4.4908
20.5524,0.5962,5.9574
18.7325,0.5962,4.1375
19.0366,0.5964,4.4416
20.3093,0.5965,5.7143
19.7948,0.5965,5.1998
18.478,0.5965,3.883
18.2682,0.5966,3.6732
18.4512,0.5966,3.8562
18.3178,0.5966,3.7228
19.7842,0.5967,5.1892
18.6737,0.5967,4.0787
18.6501,0.5967,4.0551
18.6226,0.5967,4.0276
18.8938,0.5967,4.2988
18.1861,0.5967,3.5911
18.662,0.5967,4.067
19.2246,0.5968,4.6296
20.3822,0.5968,5.7872
18.2443,0.5968,3.6493
18.753,0.5968,4.158
18.368,0.5969,3.773
18.1971,0.597,3.6021
19.4114,0.5971,4.8164
19.3583,0.5971,4.7633
19.0559,0.5971,4.4609
18.5715,0.5971,3.9765
18.1124,0.5971,3.5174
18.6908,0.5972,4.0958
19.1127,0.5972,4.5177
19.4039,0.5973,4.8089
18.9823,0.5973,4.3873
19.293,0.5974,4.698
18.6101,0.5975,4.0151
18.8515,0.5975,4.2565
18.7792,0.5976,4.1842
19.3992,0.5976,4.8042
18.1922,0.5977,3.5972
18.8503,0.5977,4.2553
19.0989,0.5978,4.5039
19.4653,0.5978,4.8703
18.2308,0.5978,3.6358
18.6324,0.598,4.0374
20.0092,0.5981,5.4142
18.59,0.5981,3.995
18.6338,0.5981,4.0388
18.629,0.5981,4.034
19.2989,0.5982,4.7039
18.6909,0.5982,4.0959
18.6227,0.5982,4.0277
18.7008,0.5983,4.1058
18.3305,0.5985,3.7355
19.7716,0.5986,5.1766
20.5994,0.5987,6.0044
18.9661,0.5987,4.3711
19.8353,0.5987,5.2403
19.0445,0.5987,4.4495
19.0443,0.5987,4.4493
18.2459,0.5987,3.6509
18.333,0.5988,3.738
18.6409,0.5988,4.0459
19.0303,0.5988,4.4353
18.8029,0.5989,4.2079
19.4968,0.599,4.9018
18.7148,0.5991,4.1198
19.5463,0.5991,4.9513
18.7206,0.5991,4.1256
18.9363,0.5992,4.3413
18.1328,0.5993,3.5378
18.9837,0.5993,4.3887
19.5697,0.5994,4.9747
18.6568,0.5994,4.0618
18.153,0.5994,3.558
18.1285,0.5994,3.5335
19.1637,0.5995,4.5687
19.388,0.5995,4.793
18.533,0.5996,3.938
18.7709,0.5997,4.1759
18.9721,0.5998,4.3771
19.4997,0.5998,4.9047
19.0168,0.5998,4.4218
19.2779,0.5999,4.6829
18.3682,0.6,3.7732
18.6157,0.6001,4.0207
19.8001,0.6001,5.2051
19.0333,0.6001,4.4383
18.4916,0.6002,3.8966
19.9172,0.6002,5.3222
20.2304,0.6002,5.6354
19.1716,0.6002,4.5766
18.4102,0.6002,3.8152
18.7756,0.6003,4.1806
20.3264,0.6004,5.7314
18.6733,0.6004,4.0783
18.8403,0.6004,4.2453
20.0839,0.6005,5.4889
20.1945,0.6005,5.5995
18.4445,0.6005,3.8495
18.6033,0.6005,4.0083
18.3923,0.6005,3.7973
19.0948,0.6005,4.4998
18.6241,0.6005,4.0291
20.5678,0.6006,5.9728
18.7435,0.6006,4.1485
19.3162,0.6006,4.7212
19.4903,0.6006,4.8953
19.2396,0.6006,4.6446
18.8598,0.6006,4.2648
19.2019,0.6007,4.6069
20.122,0.6008,5.527
19.1813,0.6008,4.5863
18.6243,0.6008,4.0293
18.3804,0.6009,3.7854
19.7879,0.601,5.1929
18.9417,0.601,4.3467
19.0532,0.6011,4.4582
19.2458,0.6011,4.6508
20.0202,0.6012,5.4252
19.7543,0.6012,5.1593
18.5219,0.6012,3.9269
20.4958,0.6013,5.9008
18.5594,0.6013,3.9644
19.1398,0.6014,4.5448
20.2872,0.6014,5.6922
18.8608,0.6014,4.2658
19.8818,0.6015,5.2868
18.8051,0.6015,4.2101
18.9449,0.6015,4.3499
18.7455,0.6015,4.1505
19.1263,0.6016,4.5313
18.3734,0.6016,3.7784
18.1892,0.6016,3.5942
18.5838,0.6016,3.9888
19.6459,0.6017,5.0509
19.3361,0.6017,4.7411
18.9969,0.6017,4.4019
18.5212,0.6017,3.9262
18.3912,0.6018,3.7962
18.6534,0.6018,4.0584
19.0376,0.6018,4.4426
19.1571,0.6019,4.5621
19.4925,0.6019,4.8975
18.4028,0.6019,3.8078
18.9393,0.602,4.3443
19.984,0.6021,5.389
19.7883,0.6022,5.1933
18.4254,0.6022,3.8304
18.5873,0.6023,3.9923
18.857,0.6024,4.262
19.104,0.6024,4.509
18.3195,0.6025,3.7245
19.7254,0.6025,5.1304
18.6533,0.6025,4.0583
20.1501,0.6026,5.5551
18.5734,0.6026,3.9784
18.8685,0.6026,4.2735
18.721,0.6026,4.126
19.3171,0.6026,4.7221
19.6371,0.6027,5.0421
20.1765,0.6027,5.5815
19.0133,0.6027,4.4183
20.0679,0.6028,5.4729
18.8496,0.6028,4.2546
18.5141,0.6028,3.9191
18.4524,0.6028,3.8574
18.404,0.6028,3.809
18.6556,0.6028,4.0606
20.1187,0.6029,5.5237
19.3124,0.6029,4.7174
18.6461,0.603,4.0511
18.3205,0.603,3.7255
