G,BP-RP,MG
18.6805,1.0744,5.4145
14.3444,1.0744,1.0784
20.0172,1.0744,6.7512
19.7143,1.0744,6.4483
19.9783,1.0744,6.7123
19.5126,1.0744,6.2466
20.6802,1.0744,7.4142
19.0872,1.0744,5.8212
18.7327,1.0744,5.4667
15.0752,1.0743,1.8092
15.3487,1.0743,2.0827
18.7075,1.0743,5.4415
15.6336,1.0743,2.3676
19.6738,1.0743,6.4078
19.4828,1.0743,6.2168
19.469,1.0743,6.203
19.6747,1.0743,6.4087
18.5012,1.0743,5.2352
20.0466,1.0743,6.7806
19.6491,1.0743,6.3831
19.5682,1.0743,6.3022
19.705,1.0743,6.439
19.9332,1.0743,6.6672
19.0755,1.0743,5.8095
19.6028,1.0743,6.3368
15.1877,1.0742,1.9217
15.7677,1.0742,2.5017
19.55,1.0742,6.284
19.3176,1.0742,6.0516
19.898,1.0742,6.632
19.5054,1.0742,6.2394
19.9423,1.0742,6.6763
19.4475,1.0741,6.1815
19.5313,1.0741,6.2653
19.1182,1.0741,5.8522
19.7534,1.0741,6.4874
19.5437,1.0741,6.2777
19.7235,1.0741,6.4575
19.6524,1.0741,6.3864
19.6518,1.0741,6.3858
20.7286,1.0741,7.4626
20.6915,1.0741,7.4255
20.2411,1.0741,6.9751
13.8598,1.074,0.5938
15.3085,1.074,2.0425
15.1369,1.074,1.8709
15.2112,1.074,1.9452
15.6244,1.074,2.3584
15.4598,1.074,2.1938
19.7114,1.074,6.4454
19.5517,1.074,6.2857
19.4505,1.074,6.1845
19.178,1.074,5.912
19.9535,1.074,6.6875
18.347,1.074,5.081
19.449,1.074,6.183
20.1213,1.074,6.8553
19.7915,1.074,6.5255
19.5757,1.074,6.3097
19.752,1.074,6.486
18.902,1.0739,5.636
19.4637,1.0739,6.1977
19.3466,1.0739,6.0806
19.7475,1.0739,6.4815
19.4531,1.0739,6.1871
15.3632,1.0738,2.0972
15.7037,1.0738,2.4377
15.7313,1.0738,2.4653
18.6215,1.0738,5.3555
19.3324,1.0738,6.0664
19.1784,1.0738,5.9124
17.6231,1.0738,4.3571
19.9623,1.0738,6.6963
19.3095,1.0738,6.0435
19.9105,1.0738,6.6445
19.987,1.0738,6.721
20.4814,1.0738,7.2154
13.8933,1.0737,0.6273
19.4553,1.0737,6.1893
17.2716,1.0737,4.0056
19.3922,1.0737,6.1262
19.2964,1.0737,6.0304
19.7685,1.0737,6.5025
20.4531,1.0737,7.1871
20.8285,1.0737,7.5625
20.5257,1.0737,7.2597
19.849,1.0737,6.583
19.7117,1.0736,6.4457
19.5868,1.0736,6.3208
20.2271,1.0736,6.9611
20.5574,1.0736,7.2914
15.7077,1.0735,2.4417
19.4349,1.0735,6.1689
19.3439,1.0735,6.0779
19.0887,1.0735,5.8227
19.5841,1.0735,6.3181
19.1886,1.0735,5.9226
19.8508,1.0735,6.5848
19.2949,1.0735,6.0289
20.0585,1.0735,6.7925
19.9272,1.0735,6.6612
19.359,1.0735,6.093
20.8013,1.0735,7.5353
13.8908,1.0734,0.6248
13.8668,1.0734,0.6008
19.5386,1.0734,6.2726
20.0044,1.0734,6.7384
19.3054,1.0734,6.0394
19.6869,1.0734,6.4209
19.7825,1.0734,6.5165
19.2498,1.0734,5.9838
19.9626,1.0734,6.6966
19.8628,1.0734,6.5968
13.8602,1.0733,0.5942
13.8562,1.0733,0.5902
19.2785,1.0733,6.0125
19.3236,1.0733,6.0576
19.5741,1.0733,6.3081
19.5645,1.0733,6.2985
18.1798,1.0733,4.9138
19.4512,1.0733,6.1852
19.4977,1.0733,6.2317
14.8779,1.0732,1.6119
19.4054,1.0732,6.1394
19.3222,1.0732,6.0562
19.3176,1.0732,6.0516
20.4447,1.0732,7.1787
19.008,1.0732,5.742
19.1839,1.0732,5.9179
15.7049,1.0731,2.4389
13.4072,1.0731,0.1412
19.9988,1.0731,6.7328
19.8392,1.0731,6.5732
19.4788,1.0731,6.2128
19.8783,1.0731,6.6123
19.2276,1.0731,5.9616
19.3016,1.0731,6.0356
19.8344,1.0731,6.5684
19.5549,1.0731,6.2889
19.4238,1.0731,6.1578
19.8197,1.0731,6.5537
19.5065,1.0731,6.2405
19.55,1.0731,6.284
19.5281,1.0731,6.2621
19.2334,1.0731,5.9674
13.7465,1.073,0.4805
15.4911,1.073,2.2251
19.33,1.073,6.064
19.5324,1.073,6.2664
19.2315,1.073,5.9655
19.4959,1.073,6.2299
19.8293,1.073,6.5633
19.9749,1.073,6.7089
18.956,1.073,5.69
19.5866,1.073,6.3206
19.8014,1.073,6.5354
13.889,1.0729,0.623
19.5524,1.0729,6.2864
19.3786,1.0729,6.1126
19.3262,1.0729,6.0602
19.5414,1.0729,6.2754
20.0397,1.0729,6.7737
19.6804,1.0729,6.4144
19.3992,1.0729,6.1332
19.7657,1.0729,6.4997
19.3413,1.0729,6.0753
15.9207,1.0728,2.6547
15.0508,1.0728,1.7848
15.1536,1.0728,1.8876
13.8755,1.0728,0.6095
18.5873,1.0728,5.3213
19.6143,1.0728,6.3483
17.6865,1.0728,4.4205
19.4452,1.0728,6.1792
18.8098,1.0728,5.5438
20.6809,1.0728,7.4149
20.3499,1.0728,7.0839
13.8665,1.0727,0.6005
19.3028,1.0727,6.0368
19.6417,1.0727,6.3757
19.3385,1.0727,6.0725
19.112,1.0727,5.846
19.2717,1.0727,6.0057
19.8161,1.0727,6.5501
19.5668,1.0727,6.3008
19.8301,1.0727,6.5641
19.444,1.0727,6.178
18.6249,1.0727,5.3589
19.6623,1.0727,6.3963
18.998,1.0727,5.732
19.2276,1.0726,5.9616
13.8666,1.0726,0.6006
18.6807,1.0726,5.4147
16.1318,1.0726,2.8658
19.1947,1.0726,5.9287
18.756,1.0726,5.49
19.5635,1.0726,6.2975
19.636,1.0726,6.37
19.9496,1.0726,6.6836
19.428,1.0726,6.162
18.8803,1.0726,5.6143
20.1064,1.0726,6.8404
20.0198,1.0726,6.7538
19.5406,1.0726,6.2746
15.4582,1.0725,2.1922
15.6339,1.0725,2.3679
19.5013,1.0725,6.2353
19.4191,1.0725,6.1531
19.4515,1.0725,6.1855
13.8839,1.0725,0.6179
19.5351,1.0725,6.2691
19.5077,1.0725,6.2417
19.372,1.0725,6.106
19.6672,1.0725,6.4012
20.6551,1.0725,7.3891
15.2594,1.0724,1.9934
13.8848,1.0724,0.6188
15.8024,1.0724,2.5364
15.5762,1.0724,2.3102
15.2325,1.0724,1.9665
19.1653,1.0724,5.8993
19.2903,1.0724,6.0243
19.6658,1.0724,6.3998
19.4329,1.0724,6.1669
19.228,1.0724,5.962
19.4839,1.0724,6.2179
20.2711,1.0724,7.0051
15.6296,1.0723,2.3636
15.2979,1.0723,2.0319
13.632,1.0723,0.366
13.7434,1.0723,0.4774
19.4223,1.0723,6.1563
19.6393,1.0723,6.3733
19.413,1.0723,6.147
19.8301,1.0723,6.5641
18.8376,1.0723,5.5716
19.3807,1.0723,6.1147
19.2291,1.0723,5.9631
18.8647,1.0723,5.5987
19.6433,1.0723,6.3773
19.5853,1.0723,6.3193
19.8582,1.0723,6.5922
15.2698,1.0722,2.0038
19.3247,1.0722,6.0587
19.4902,1.0722,6.2242
19.0572,1.0722,5.7912
19.0298,1.0722,5.7638
19.6834,1.0722,6.4174
15.4408,1.0721,2.1748
15.1814,1.0721,1.9154
15.859,1.0721,2.593
19.4661,1.0721,6.2001
19.48,1.0721,6.214
19.4727,1.0721,6.2067
19.6842,1.0721,6.4182
20.1554,1.0721,6.8894
20.3589,1.0721,7.0929
19.5943,1.0721,6.3283
19.3928,1.0721,6.1268
19.0327,1.0721,5.7667
13.7251,1.0721,0.4591
15.809,1.072,2.543
19.2524,1.072,5.9864
19.5815,1.072,6.3155
20.0119,1.072,6.7459
19.5552,1.072,6.2892
19.0132,1.072,5.7472
19.3405,1.072,6.0745
20.6715,1.072,7.4055
19.021,1.072,5.755
17.4148,1.0719,4.1488
18.9053,1.0719,5.6393
19.5564,1.0719,6.2904
19.387,1.0719,6.121
19.5701,1.0719,6.3041
19.5857,1.0719,6.3197
19.4528,1.0719,6.1868
20.3207,1.0719,7.0547
20.2198,1.0719,6.9538
14.416,1.0718,1.15
14.885,1.0718,1.619
16.3776,1.0718,3.1116
19.4485,1.0718,6.1825
19.5119,1.0718,6.2459
19.2856,1.0718,6.0196
19.4038,1.0718,6.1378
20.6515,1.0718,7.3855
19.0971,1.0717,5.8311
19.576,1.0717,6.31
19.5471,1.0717,6.2811
19.4078,1.0717,6.1418
19.5407,1.0717,6.2747
19.3897,1.0717,6.1237
19.3349,1.0717,6.0689
19.9563,1.0717,6.6903
19.3777,1.0717,6.1117
15.4226,1.0716,2.1566
15.5266,1.0716,2.2606
19.6272,1.0716,6.3612
19.9953,1.0716,6.7293
15.046,1.0716,1.78
19.9691,1.0716,6.7031
17.5713,1.0716,4.3053
19.5664,1.0716,6.3004
18.2633,1.0716,4.9973
15.4548,1.0715,2.1888
15.9213,1.0715,2.6553
15.7118,1.0715,2.4458
19.1598,1.0715,5.8938
18.7358,1.0715,5.4698
19.1799,1.0715,5.9139
18.861,1.0715,5.595
15.0537,1.0715,1.7877
19.8986,1.0715,6.6326
19.4419,1.0715,6.1759
14.858,1.0714,1.592
19.4256,1.0714,6.1596
19.5249,1.0714,6.2589
19.5617,1.0714,6.2957
19.5994,1.0714,6.3334
19.6483,1.0714,6.3823
20.1763,1.0714,6.9103
20.8115,1.0714,7.5455
13.8518,1.0713,0.5858
19.8029,1.0713,6.5369
19.9655,1.0713,6.6995
19.579,1.0713,6.313
20.222,1.0713,6.956
19.4754,1.0713,6.2094
19.4476,1.0713,6.1816
13.8517,1.0712,0.5857
15.565,1.0712,2.299
15.9061,1.0712,2.6401
16.457,1.0712,3.191
19.6921,1.0712,6.4261
19.1892,1.0712,5.9232
19.3676,1.0712,6.1016
19.5208,1.0712,6.2548
19.568,1.0712,6.302
19.6436,1.0712,6.3776
19.3916,1.0712,6.1256
15.5351,1.0711,2.2691
15.6843,1.0711,2.4183
13.8604,1.0711,0.5944
19.7851,1.0711,6.5191
19.8262,1.0711,6.5602
19.9922,1.0711,6.7262
19.4374,1.0711,6.1714
19.2784,1.0711,6.0124
19.796,1.0711,6.53
19.8129,1.0711,6.5469
19.9806,1.0711,6.7146
13.7379,1.071,0.4719
15.1412,1.071,1.8752
15.1965,1.071,1.9305
19.2401,1.071,5.9741
19.238,1.071,5.972
19.9677,1.071,6.7017
19.6978,1.071,6.4318
20.6395,1.071,7.3735
20.2894,1.071,7.0234
20.6691,1.071,7.4031
15.2048,1.0709,1.9388
18.9,1.0709,5.634
19.4397,1.0709,6.1737
19.6432,1.0709,6.3772
19.5178,1.0709,6.2518
19.0035,1.0709,5.7375
20.6796,1.0709,7.4136
15.3874,1.0708,2.1214
15.5575,1.0708,2.2915
19.3557,1.0708,6.0897
19.0161,1.0708,5.7501
15.84,1.0708,2.574
13.6329,1.0707,0.3669
13.8654,1.0707,0.5994
15.3324,1.0707,2.0664
13.7724,1.0707,0.5064
15.5673,1.0707,2.3013
15.5115,1.0707,2.2455
19.2193,1.0707,5.9533
15.0999,1.0707,1.8339
19.456,1.0707,6.19
19.4848,1.0707,6.2188
20.3617,1.0707,7.0957
19.351,1.0707,6.085
20.15,1.0707,6.884
19.9031,1.0707,6.6371
20.5375,1.0707,7.2715
20.5236,1.0707,7.2576
15.4759,1.0706,2.2099
19.491,1.0706,6.225
19.5675,1.0706,6.3015
18.8294,1.0706,5.5634
19.4669,1.0706,6.2009
17.108,1.0705,3.842
13.7348,1.0705,0.4688
19.0717,1.0705,5.8057
19.5598,1.0705,6.2938
19.7892,1.0705,6.5232
18.2745,1.0705,5.0085
14.955,1.0704,1.689
15.5626,1.0704,2.2966
15.7192,1.0704,2.4532
19.4559,1.0704,6.1899
19.2727,1.0704,6.0067
15.4676,1.0704,2.2016
19.2114,1.0704,5.9454
19.9771,1.0704,6.7111
19.0896,1.0704,5.8236
19.2988,1.0704,6.0328
14.3003,1.0704,1.0343
19.4702,1.0704,6.2042
14.8027,1.0704,1.5367
15.3069,1.0703,2.0409
13.8554,1.0703,0.5894
16.8958,1.0703,3.6298
19.0201,1.0703,5.7541
16.047,1.0703,2.781
19.4788,1.0703,6.2128
20.067,1.0703,6.801
19.5618,1.0703,6.2958
20.4144,1.0703,7.1484
20.0912,1.0703,6.8252
19.3027,1.0703,6.0367
15.3239,1.0703,2.0579
13.9095,1.0702,0.6435
13.8528,1.0702,0.5868
15.4959,1.0702,2.2299
13.8535,1.0702,0.5875
15.5327,1.0702,2.2667
15.3862,1.0702,2.1202
19.7608,1.0702,6.4948
19.5667,1.0702,6.3007
20.1149,1.0702,6.8489
20.3977,1.0702,7.1317
20.3271,1.0702,7.0611
19.4923,1.0701,6.2263
19.3103,1.0701,6.0443
19.4045,1.0701,6.1385
19.5219,1.0701,6.2559
19.3331,1.0701,6.0671
19.9528,1.0701,6.6868
19.446,1.0701,6.18
19.8994,1.0701,6.6334
19.5564,1.0701,6.2904
19.3401,1.0701,6.0741
15.611,1.07,2.345
15.6987,1.07,2.4327
13.9177,1.07,0.6517
19.6204,1.07,6.3544
19.5459,1.07,6.2799
13.7669,1.07,0.5009
19.3074,1.07,6.0414
19.6298,1.07,6.3638
19.2019,1.07,5.9359
19.4433,1.07,6.1773
19.4222,1.07,6.1562
19.805,1.07,6.539
19.6717,1.07,6.4057
20.5965,1.07,7.3305
15.65,1.0699,2.384
15.6878,1.0699,2.4218
16.5744,1.0699,3.3084
19.3793,1.0699,6.1133
19.5417,1.0699,6.2757
19.8536,1.0699,6.5876
19.7652,1.0699,6.4992
15.1402,1.0699,1.8742
20.207,1.0699,6.941
19.61,1.0699,6.344
15.7002,1.0698,2.4342
15.5026,1.0698,2.2366
15.5562,1.0698,2.2902
15.4676,1.0698,2.2016
19.5986,1.0698,6.3326
15.8071,1.0698,2.5411
19.2541,1.0698,5.9881
20.1292,1.0698,6.8632
20.0616,1.0698,6.7956
19.5638,1.0698,6.2978
19.0048,1.0697,5.7388
16.1268,1.0697,2.8608
19.2621,1.0697,5.9961
19.5379,1.0697,6.2719
19.8093,1.0697,6.5433
19.9238,1.0697,6.6578
20.4959,1.0697,7.2299
19.3539,1.0696,6.0879
19.7169,1.0696,6.4509
19.6475,1.0696,6.3815
19.3229,1.0696,6.0569
19.2934,1.0696,6.0274
13.4034,1.0696,0.1374
19.4294,1.0696,6.1634
15.6667,1.0695,2.4007
18.9588,1.0695,5.6928
19.4462,1.0695,6.1802
19.5798,1.0695,6.3138
19.1438,1.0695,5.8778
19.7869,1.0695,6.5209
19.4252,1.0695,6.1592
18.5876,1.0695,5.3216
20.0537,1.0695,6.7877
19.7698,1.0695,6.5038
20.5902,1.0695,7.3242
14.1725,1.0695,0.9065
19.1083,1.0695,5.8423
15.2874,1.0694,2.0214
15.6062,1.0694,2.3402
15.7085,1.0694,2.4425
13.9988,1.0694,0.7328
19.7324,1.0694,6.4664
19.6468,1.0694,6.3808
19.4378,1.0694,6.1718
19.5508,1.0694,6.2848
20.0341,1.0694,6.7681
18.4265,1.0694,5.1605
20.1821,1.0694,6.9161
19.9217,1.0694,6.6557
18.3133,1.0694,5.0473
15.4073,1.0693,2.1413
18.546,1.0693,5.28
19.1417,1.0693,5.8757
15.4287,1.0693,2.1627
19.8362,1.0693,6.5702
19.683,1.0693,6.417
15.4434,1.0692,2.1774
15.7719,1.0692,2.5059
15.5546,1.0692,2.2886
16.7455,1.0692,3.4795
19.6592,1.0692,6.3932
19.0624,1.0692,5.7964
20.2001,1.0692,6.9341
19.1054,1.0692,5.8394
13.8701,1.0691,0.6041
19.6086,1.0691,6.3426
19.4051,1.0691,6.1391
19.6164,1.0691,6.3504
18.0005,1.0691,4.7345
19.0764,1.0691,5.8104
19.3399,1.0691,6.0739
19.2436,1.0691,5.9776
20.0068,1.0691,6.7408
15.5993,1.069,2.3333
18.7527,1.069,5.4867
15.0702,1.069,1.8042
18.9682,1.069,5.7022
19.6343,1.069,6.3683
19.2865,1.069,6.0205
19.7808,1.069,6.5148
19.9346,1.069,6.6686
20.3762,1.069,7.1102
19.7186,1.0689,6.4526
19.3957,1.0689,6.1297
19.5686,1.0689,6.3026
20.1681,1.0689,6.9021
19.5213,1.0689,6.2553
18.872,1.0689,5.606
19.4401,1.0689,6.1741
19.3351,1.0689,6.0691
15.428,1.0688,2.162
14.7189,1.0688,1.4529
13.8893,1.0688,0.6233
19.4468,1.0688,6.1808
19.6515,1.0688,6.3855
19.5324,1.0688,6.2664
19.7173,1.0688,6.4513
19.6977,1.0688,6.4317
20.0637,1.0688,6.7977
19.4538,1.0688,6.1878
15.5671,1.0687,2.3011
19.6437,1.0687,6.3777
19.2369,1.0687,5.9709
19.4246,1.0687,6.1586
18.7487,1.0687,5.4827
19.1682,1.0687,5.9022
19.2127,1.0687,5.9467
19.0573,1.0687,5.7913
19.2377,1.0687,5.9717
19.8752,1.0687,6.6092
19.3256,1.0687,6.0596
19.7708,1.0687,6.5048
19.6609,1.0687,6.3949
19.7857,1.0687,6.5197
20.542,1.0687,7.276
15.0915,1.0686,1.8255
19.43,1.0686,6.164
19.4179,1.0686,6.1519
19.5432,1.0686,6.2772
19.1641,1.0686,5.8981
19.4464,1.0686,6.1804
19.5511,1.0686,6.2851
19.1283,1.0686,5.8623
19.2459,1.0686,5.9799
19.294,1.0686,6.028
20.4952,1.0686,7.2292
20.4938,1.0686,7.2278
20.7526,1.0686,7.4866
15.8439,1.0685,2.5779
19.2642,1.0685,5.9982
19.4076,1.0685,6.1416
19.1701,1.0685,5.9041
19.5972,1.0685,6.3312
19.4342,1.0685,6.1682
19.5959,1.0685,6.3299
13.855,1.0684,0.589
19.3453,1.0684,6.0793
19.2348,1.0684,5.9688
19.5942,1.0684,6.3282
19.2412,1.0684,5.9752
19.4309,1.0684,6.1649
20.1089,1.0683,6.8429
18.8793,1.0683,5.6133
19.5146,1.0683,6.2486
19.9983,1.0683,6.7323
19.622,1.0683,6.356
19.4382,1.0683,6.1722
20.3483,1.0683,7.0823
15.1417,1.0682,1.8757
15.8706,1.0682,2.6046
19.329,1.0682,6.063
19.243,1.0682,5.977
19.6033,1.0682,6.3373
18.7031,1.0682,5.4371
19.2991,1.0682,6.0331
19.3913,1.0682,6.1253
20.3134,1.0682,7.0474
15.5661,1.0681,2.3001
19.3176,1.0681,6.0516
19.3716,1.0681,6.1056
20.2258,1.0681,6.9598
20.0953,1.0681,6.8293
15.4607,1.0681,2.1947
19.7709,1.0681,6.5049
19.4266,1.0681,6.1606
19.6696,1.0681,6.4036
20.4183,1.0681,7.1523
16.8937,1.068,3.6277
19.2572,1.068,5.9912
19.7645,1.068,6.4985
19.3919,1.068,6.1259
20.2678,1.068,7.0018
19.8996,1.068,6.6336
19.4292,1.068,6.1632
19.0151,1.068,5.7491
19.6033,1.068,6.3373
19.6665,1.068,6.4005
16.7061,1.068,3.4401
15.4186,1.0679,2.1526
15.9518,1.0679,2.6858
13.8631,1.0679,0.5971
19.3922,1.0679,6.1262
19.8783,1.0679,6.6123
19.3585,1.0679,6.0925
19.5034,1.0679,6.2374
19.6531,1.0679,6.3871
19.0993,1.0679,5.8333
19.2445,1.0678,5.9785
19.3704,1.0678,6.1044
20.0679,1.0678,6.8019
19.6733,1.0678,6.4073
19.7257,1.0678,6.4597
19.1636,1.0678,5.8976
19.5178,1.0678,6.2518
15.7885,1.0677,2.5225
15.6885,1.0677,2.4225
19.6312,1.0677,6.3652
20.0103,1.0677,6.7443
19.5163,1.0677,6.2503
19.3568,1.0677,6.0908
19.8362,1.0677,6.5702
19.258,1.0677,5.992
19.7012,1.0677,6.4352
19.0523,1.0677,5.7863
18.7312,1.0677,5.4652
15.4586,1.0676,2.1926
19.1791,1.0676,5.9131
19.266,1.0676,6
19.4674,1.0676,6.2014
20.0108,1.0676,6.7448
19.7732,1.0676,6.5072
20.0657,1.0676,6.7997
19.0781,1.0676,5.8121
13.2744,1.0675,8.40E-03
15.8869,1.0675,2.6209
18.199,1.0675,4.933
19.1701,1.0675,5.9041
18.9285,1.0675,5.6625
19.5042,1.0675,6.2382
19.1827,1.0675,5.9167
15.5909,1.0675,2.3249
19.5459,1.0675,6.2799
18.9031,1.0675,5.6371
19.8805,1.0675,6.6145
19.4075,1.0675,6.1415
19.3676,1.0675,6.1016
18.8986,1.0675,5.6326
15.9679,1.0674,2.7019
16.0027,1.0674,2.7367
15.3391,1.0674,2.0731
19.0158,1.0674,5.7498
19.7113,1.0674,6.4453
19.2054,1.0674,5.9394
19.5512,1.0674,6.2852
19.6932,1.0674,6.4272
19.4517,1.0674,6.1857
19.3272,1.0674,6.0612
19.6231,1.0674,6.3571
18.494,1.0674,5.228
19.3443,1.0674,6.0783
20.5838,1.0674,7.3178
20.851,1.0674,7.585
19.5524,1.0674,6.2864
15.4569,1.0673,2.1909
15.2363,1.0673,1.9703
15.4538,1.0673,2.1878
15.7997,1.0673,2.5337
15.8626,1.0673,2.5966
19.3889,1.0673,6.1229
19.524,1.0673,6.258
15.767,1.0672,2.501
19.4241,1.0672,6.1581
19.2984,1.0672,6.0324
18.9411,1.0672,5.6751
19.2381,1.0672,5.9721
19.1847,1.0672,5.9187
19.8371,1.0672,6.5711
19.7791,1.0672,6.5131
19.3999,1.0672,6.1339
15.6484,1.0672,2.3824
19.8486,1.0672,6.5826
19.4413,1.0672,6.1753
19.517,1.0672,6.251
15.4774,1.0672,2.2114
19.2114,1.0672,5.9454
20.1279,1.0672,6.8619
19.4466,1.0672,6.1806
20.081,1.0672,6.815
20.1865,1.0672,6.9205
16.2891,1.0671,3.0231
15.267,1.0671,2.001
19.3962,1.0671,6.1302
19.3398,1.0671,6.0738
18.4545,1.0671,5.1885
19.7529,1.0671,6.4869
19.8642,1.0671,6.5982
19.3635,1.0671,6.0975
19.4398,1.0671,6.1738
15.6999,1.067,2.4339
18.8929,1.067,5.6269
16.9845,1.067,3.7185
19.2456,1.067,5.9796
19.4715,1.067,6.2055
19.3759,1.067,6.1099
19.7105,1.067,6.4445
19.1748,1.067,5.9088
19.4866,1.067,6.2206
17.6954,1.067,4.4294
15.6251,1.0669,2.3591
13.7127,1.0669,0.4467
18.6638,1.0669,5.3978
19.3983,1.0669,6.1323
19.4679,1.0669,6.2019
20.0072,1.0669,6.7412
19.6873,1.0669,6.4213
19.3526,1.0669,6.0866
19.912,1.0669,6.646
19.5958,1.0669,6.3298
19.4567,1.0669,6.1907
19.7148,1.0669,6.4488
19.2189,1.0669,5.9529
15.6633,1.0668,2.3973
19.298,1.0668,6.032
15.87,1.0668,2.604
14.9088,1.0668,1.6428
19.4586,1.0668,6.1926
19.7818,1.0668,6.5158
19.8464,1.0668,6.5804
19.7655,1.0668,6.4995
19.0907,1.0668,5.8247
18.4192,1.0668,5.1532
19.498,1.0668,6.232
19.6739,1.0668,6.4079
19.478,1.0668,6.212
15.567,1.0667,2.301
15.5547,1.0667,2.2887
19.4164,1.0667,6.1504
19.6904,1.0667,6.4244
19.499,1.0667,6.233
19.8159,1.0667,6.5499
16.4196,1.0667,3.1536
19.8421,1.0667,6.5761
19.769,1.0667,6.503
19.5824,1.0667,6.3164
20.8437,1.0667,7.5777
15.4321,1.0666,2.1661
15.3342,1.0666,2.0682
15.2054,1.0666,1.9394
19.324,1.0666,6.058
13.6715,1.0666,0.4055
19.3783,1.0666,6.1123
19.5068,1.0666,6.2408
19.3001,1.0666,6.0341
19.5778,1.0666,6.3118
19.4587,1.0666,6.1927
19.8889,1.0666,6.6229
20.5475,1.0666,7.2815
13.7699,1.0665,0.5039
19.6775,1.0665,6.4115
19.7782,1.0665,6.5122
19.1748,1.0665,5.9088
19.418,1.0665,6.152
19.7154,1.0665,6.4494
19.7707,1.0665,6.5047
19.4536,1.0665,6.1876
20.0298,1.0665,6.7638
20.4892,1.0665,7.2232
19.5611,1.0665,6.2951
20.6216,1.0665,7.3556
15.4678,1.0664,2.2018
13.4782,1.0664,0.2122
15.7109,1.0664,2.4449
19.2282,1.0664,5.9622
19.3789,1.0664,6.1129
19.4334,1.0664,6.1674
19.2953,1.0664,6.0293
19.7529,1.0664,6.4869
19.358,1.0664,6.092
20.127,1.0664,6.861
19.6148,1.0664,6.3488
18.9495,1.0664,5.6835
19.1101,1.0664,5.8441
15.5946,1.0663,2.3286
16.1445,1.0663,2.8785
19.4155,1.0663,6.1495
19.9057,1.0663,6.6397
19.1857,1.0663,5.9197
20.3054,1.0663,7.0394
19.267,1.0663,6.001
19.5628,1.0663,6.2968
19.9151,1.0663,6.6491
20.0891,1.0663,6.8231
19.2052,1.0662,5.9392
15.6765,1.0662,2.4105
19.7624,1.0662,6.4964
19.4172,1.0662,6.1512
19.3216,1.0662,6.0556
18.4345,1.0662,5.1685
14.8007,1.0661,1.5347
15.9597,1.0661,2.6937
15.5466,1.0661,2.2806
19.2531,1.0661,5.9871
19.3764,1.0661,6.1104
19.3108,1.0661,6.0448
19.379,1.0661,6.113
19.8178,1.0661,6.5518
19.6424,1.0661,6.3764
15.894,1.066,2.628
19.4234,1.066,6.1574
19.7248,1.066,6.4588
20.3498,1.066,7.0838
20.6583,1.066,7.3923
19.2591,1.066,5.9931
19.796,1.066,6.53
17.3876,1.0659,4.1216
16.0994,1.0659,2.8334
19.3355,1.0659,6.0695
19.1474,1.0659,5.8814
19.7627,1.0659,6.4967
19.2191,1.0659,5.9531
20.6048,1.0659,7.3388
16.1103,1.0659,2.8443
18.358,1.0659,5.092
14.8625,1.0659,1.5965
16.0079,1.0658,2.7419
15.5539,1.0658,2.2879
19.6209,1.0658,6.3549
15.2859,1.0658,2.0199
15.8434,1.0658,2.5774
19.6521,1.0658,6.3861
15.3804,1.0657,2.1144
15.4213,1.0657,2.1553
18.9288,1.0657,5.6628
19.5054,1.0657,6.2394
18.7947,1.0657,5.5287
19.9002,1.0657,6.6342
19.49,1.0657,6.224
19.5164,1.0657,6.2504
20.2514,1.0657,6.9854
20.8708,1.0657,7.6048
14.9836,1.0656,1.7176
13.8745,1.0656,0.6085
19.8393,1.0656,6.5733
19.646,1.0656,6.38
19.4275,1.0656,6.1615
19.5171,1.0656,6.2511
19.0108,1.0656,5.7448
19.6347,1.0656,6.3687
13.7092,1.0656,0.4432
20.4372,1.0656,7.1712
15.797,1.0655,2.531
18.8957,1.0655,5.6297
19.2962,1.0655,6.0302
15.7721,1.0655,2.5061
18.8367,1.0655,5.5707
19.7222,1.0655,6.4562
19.7213,1.0655,6.4553
19.4493,1.0655,6.1833
17.0643,1.0655,3.7983
19.4255,1.0655,6.1595
19.4184,1.0655,6.1524
19.4148,1.0655,6.1488
19.671,1.0655,6.405
14.8332,1.0655,1.5672
13.8615,1.0654,0.5955
19.9519,1.0654,6.6859
16.1269,1.0654,2.8609
19.7213,1.0654,6.4553
19.2382,1.0654,5.9722
20.5626,1.0654,7.2966
20.4367,1.0654,7.1707
19.3734,1.0654,6.1074
15.5896,1.0653,2.3236
19.5254,1.0653,6.2594
19.731,1.0653,6.465
19.5212,1.0653,6.2552
19.258,1.0653,5.992
19.5603,1.0653,6.2943
19.392,1.0653,6.126
14.4611,1.0653,1.1951
20.5177,1.0653,7.2517
20.2018,1.0653,6.9358
19.8313,1.0653,6.5653
15.3131,1.0652,2.0471
13.8906,1.0652,0.6246
18.7712,1.0652,5.5052
19.3856,1.0652,6.1196
20.0032,1.0652,6.7372
20.128,1.0652,6.862
19.4689,1.0652,6.2029
19.3998,1.0652,6.1338
19.2219,1.0652,5.9559
19.2787,1.0652,6.0127
20.0847,1.0652,6.8187
15.5256,1.0651,2.2596
15.3588,1.0651,2.0928
17.6557,1.0651,4.3897
15.5405,1.0651,2.2745
19.8811,1.0651,6.6151
19.6408,1.0651,6.3748
19.236,1.0651,5.97
20.7461,1.0651,7.4801
