logT_1_zahb,logrho_1_zahb,logT_3_zahb,logrho_3_zahb,logT_10_zahb,logrho_10_zahb,logT_30_zahb,logrho_30_zahb,logT_1_heignite,logrho_1_heignite,logT_3_heignite,logrho_3_heignite,M_zams,logT_zams,logrho_zams,M_zahb,logT_zahb,logrho_zahb
6.768586257,-0.368224739,6.51076716,-1.633655924,6.140983214,-3.559323225,6.102332242,-4.370048615,6.765008278,-1.735238611,6.418646448,-2.140491433,,,,,,
6.772958671,-0.350843697,6.515345161,-1.619609825,6.145419935,-3.546393631,6.107581404,-4.354478356,6.768825754,-1.722507708,6.426658035,-2.121168676,,,,,,
6.77733827,-0.333440624,6.520308856,-1.604177568,6.149914059,-3.533334619,6.113483357,-4.337011594,6.772647541,-1.709772951,6.436208267,-2.096148248,,,,,,
6.781724643,-0.316017524,6.52469821,-1.590306447,6.156724769,-3.513839634,6.119298092,-4.319961576,6.778373856,-1.690913979,6.442076926,-2.080426587,,,,,,
6.786117358,-0.298576356,6.528397302,-1.57856104,6.163753112,-3.493322406,6.125029238,-4.303308009,6.784137755,-1.671538336,6.446917763,-2.067269435,,,,,,
6.790515959,-0.281119037,6.532531155,-1.565338589,6.168488202,-3.479721636,6.130680025,-4.287030886,6.787975711,-1.658794938,6.451300775,-2.055087795,,,,,,
6.793823289,-0.267916746,6.537157149,-1.55036342,6.172839915,-3.46722832,6.136253338,-4.271110582,6.791817298,-1.646050838,6.454354471,-2.046471918,,,,,,
6.796026669,-0.259179595,6.542995664,-1.531360286,6.176783127,-3.455963035,6.14175176,-4.255527909,6.795662345,-1.633306561,6.455986838,-2.041831667,,,,,,
6.799329253,-0.246167303,6.549086415,-1.511009568,6.182749207,-3.439139928,6.147177609,-4.240264159,6.79951067,-1.620562595,6.456849173,-2.039377834,,,,,,
6.804496535,-0.225769777,6.554157868,-1.494005352,6.190901045,-3.416009119,6.153811272,-4.221948622,6.803362081,-1.607819399,6.457468311,-2.037611403,,,,,,
6.808957412,-0.207943575,6.558397899,-1.479571567,6.19717056,-3.398118314,6.16159334,-4.20038232,6.809130665,-1.588954756,6.45784108,-2.036546017,,,,,,
6.811927849,-0.196179783,6.561659163,-1.468466642,6.201388487,-3.386254897,6.169231489,-4.179375003,6.814932921,-1.569584722,6.458027775,-2.036012129,,,,,,
6.814899648,-0.184413456,6.566675017,-1.451432094,6.206472039,-3.372058156,6.174868374,-4.163696581,6.81879483,-1.556848863,6.458152337,-2.035655868,,,,,,
6.817872687,-0.17264514,6.573760603,-1.426872663,6.2124785,-3.355279057,6.178584324,-4.153574823,6.824577893,-1.537997396,6.458245843,-2.035388275,,,,,,
6.820846853,-0.160875384,6.579408432,-1.406892509,6.21858465,-3.338292145,6.184291567,-4.138356758,6.830392346,-1.51864564,6.458308206,-2.035209796,,,,,,
6.82382204,-0.149104735,6.583281272,-1.393259864,6.224792998,-3.321092023,6.191900042,-4.117676875,6.834261557,-1.505923161,6.458354999,-2.035075837,,,,,,
6.828278443,-0.131624941,6.587105834,-1.379715916,6.230060253,-3.306476606,6.199363235,-4.097384785,6.838132064,-1.493204866,6.4583784,-2.035008838,,,,,,
6.832752635,-0.11378446,6.590866193,-1.366351552,6.234316217,-3.294766501,6.206689335,-4.077458314,6.84200368,-1.480491084,6.458394002,-2.034964168,,,,,,
6.835731072,-0.102015781,6.596663485,-1.345865422,6.240755501,-3.277291592,6.212255443,-4.062075488,6.845876215,-1.467782136,6.458409607,-2.03491949,,,,,,
6.839451605,-0.087381262,6.602763519,-1.323656629,6.249559267,-3.253214754,6.216133275,-4.051529457,6.849749487,-1.455078335,6.458421311,-2.034885975,,,,,,
6.843921137,-0.069733886,6.606815145,-1.309031659,6.256331379,-3.234544014,6.21997542,-4.041078189,6.855547253,-1.436277799,6.458429114,-2.03486363,,,,,,
6.847658498,-0.054926031,6.612476855,-1.288687993,6.260884317,-3.222166533,6.223780643,-4.030706796,6.861372133,-1.416987631,6.458436918,-2.034841284,,,,,,
6.850656682,-0.04310339,6.618164628,-1.267768434,6.265772804,-3.20890228,6.229421091,-4.015569584,6.865246902,-1.404307854,6.458444722,-2.034818936,,,,,,
6.853655154,-0.031285354,6.622055939,-1.253574609,6.27101296,-3.194677869,6.236815617,-3.995225523,6.869121733,-1.391635059,6.458452527,-2.034796586,,,,,,
6.856653873,-0.019472466,6.626059577,-1.238938431,6.276314996,-3.180284901,6.243941322,-3.975473601,6.872996574,-1.37896972,6.458460332,-2.034774234,,,,,,
6.860403596,-4.77E-03,6.63018061,-1.223841103,6.281677969,-3.165715023,6.250811176,-3.956335287,6.878795856,-1.360229184,6.458468065,-1.914928895,,,,,,
6.864911037,0.012962063,6.6344243,-1.208262915,6.286501573,-3.152547299,6.255887143,-3.9418712,6.88462123,-1.341010733,6.458475726,-1.914905611,,,,,,
6.868670927,0.027801518,6.638796106,-1.192183215,6.29075458,-3.140954167,6.259236617,-3.932455146,6.88849619,-1.328380606,6.458483387,-1.914882327,,,,,,
6.871676452,0.039603182,6.644420512,-1.171580693,6.295041833,-3.129237791,6.26255858,-3.923083663,6.894295837,-1.309695067,6.458491048,-1.914859041,,,,,,
6.874682168,0.051396381,6.64973853,-1.151737317,6.299362265,-3.117392729,6.265853522,-3.91375484,6.900122289,-1.290541653,6.45850254,-1.914824111,,,,,,
6.877688098,0.063180565,6.653360026,-1.138341199,6.304024228,-3.104582408,6.271069864,-3.899207445,6.903998303,-1.277956392,6.458517863,-1.914777533,,,,,,
6.881442535,0.077824508,6.657067284,-1.12460912,6.309039221,-3.090704241,6.278131913,-3.878939753,6.907874812,-1.265383933,6.458540848,-1.914707664,,,,,,
6.884829408,0.091156728,6.660863023,-1.110530228,6.314092887,-3.076633884,6.285072397,-3.858833167,6.911751903,-1.252824851,6.458571498,-1.914614483,,,,,,
6.887084615,0.099969546,6.666680155,-1.089147138,6.319184051,-3.062363633,6.290199396,-3.843584916,6.915629639,-1.240279665,6.458617477,-1.9144747,,,,,,
6.888966408,0.107332598,6.67280892,-1.066059299,6.326852267,-3.04100761,6.293581615,-3.833642083,6.91950806,-1.227748832,6.458678793,-1.91428824,,,,,,
6.890473046,0.11321176,6.676980516,-1.050507741,6.334675954,-3.018236566,6.299408248,-3.816818454,6.92531378,-1.209215825,6.458770779,-1.914008501,,,,,,
6.892731212,0.121981265,6.681255119,-1.03455217,6.339912922,-3.003103829,6.307564882,-3.792287223,6.931147735,-1.190233924,6.458893474,-1.913635184,,,,,,
6.895745225,0.133722391,6.685635993,-1.018180117,6.345268829,-2.987510003,6.313653524,-3.773345262,6.935028982,-1.177764108,6.459077565,-1.913075009,,,,,,
6.898008189,0.142563429,6.689380089,-1.004114749,6.350747955,-2.97141898,6.317772036,-3.760665901,6.940838705,-1.159322465,6.459323205,-1.91232679,,,,,,
6.899515701,0.148423667,6.69242112,-0.992730579,6.356268189,-2.955076878,6.321845847,-3.74801422,6.946675955,-1.140438242,6.459691864,-1.911203666,,,,,,
6.901406012,0.155751098,6.697050642,-0.975531525,6.361830748,-2.938481242,6.325875895,-3.735389646,6.950559046,-1.128032782,6.460184153,-1.90970083,,,,,,
6.903681059,0.164579549,6.702385587,-0.955395162,6.366718885,-2.923727257,6.331788089,-3.717047461,6.954442291,-1.115643596,6.460923396,-1.907443336,,,,,,
6.90576743,0.172675178,6.70674523,-0.939027672,6.370905268,-2.911074756,6.337578637,-3.698097596,6.958325575,-1.103270724,6.461912072,-1.904412167,,,,,,
6.907664082,0.180019499,6.711204303,-0.922275069,6.377205724,-2.892148336,6.341391997,-3.685759138,6.962208792,-1.090914215,6.46339839,-1.899853222,,,,,,
6.909561113,0.187357919,6.715765524,-0.905127899,6.385509414,-2.866574358,6.345167724,-3.673451649,6.966091857,-1.078574134,6.465392545,-1.893686349,,,,,,
6.911458538,0.194690321,6.721300779,-0.884405093,6.391654985,-2.847251232,6.348906835,-3.66117704,6.971903125,-1.060324201,6.468397592,-1.884382965,,,,,,
6.91316696,0.201292396,6.726275779,-0.865506395,6.395764538,-2.834416013,6.354450104,-3.643170555,6.977739692,-1.04164145,6.473129363,-1.869547502,,,,,,
6.914685492,0.207149329,6.729638683,-0.852848522,6.399895629,-2.821439945,6.361370443,-3.619918051,6.981621678,-1.029368041,6.478630684,-1.852024943,,,,,,
6.916014734,0.212277164,6.733054863,-0.839986569,6.404047942,-2.808321181,6.367830269,-3.598077774,6.985503282,-1.017111563,6.484226489,-1.833978516,,,,,,
6.917153989,0.216664481,6.736525193,-0.826917426,6.408221159,-2.795057878,6.372609399,-3.581543415,6.98841745,-1.00787262,6.489921542,-1.815398976,,,,,,
6.918861977,0.223216868,6.740050534,-0.813637993,6.412415025,-2.781648489,6.37576574,-3.570749257,6.990357957,-1.00175801,6.495000092,-1.798589662,,,,,,
6.920572674,0.229812856,6.743631734,-0.800145175,6.418138087,-2.763396046,6.380456698,-3.554882273,6.992298365,-0.995647705,6.499410236,-1.783909333,,,,,,
6.921712548,0.234190786,6.748420591,-0.78221108,6.425450046,-2.739612306,6.386841583,-3.532865165,6.994238676,-0.989541726,6.503882752,-1.768894198,,,,,,
6.923421466,0.240729059,6.753009412,-0.764762959,6.430991963,-2.721209013,6.393341791,-3.510291409,6.996178893,-0.983440091,6.508419431,-1.753523088,,,,,,
6.925322856,0.248032485,6.756102645,-0.75310186,6.434694074,-2.708991089,6.398157684,-3.493259457,6.998119021,-0.977342821,6.513022075,-1.737778222,,,,,,
6.926843579,0.253855789,6.76062059,-0.736194866,6.440257862,-2.690733736,6.401340567,-3.482158359,6.999574866,-0.97275836,6.517692468,-1.721706346,,,,,,
6.928459456,0.260034442,6.766681779,-0.713324119,6.445892393,-2.671648055,6.406074407,-3.465866852,7.000544866,-0.969713117,6.522432415,-1.705293458,,,,,,
6.93017091,0.266575141,6.77288984,-0.689893311,6.44965658,-2.658986098,6.411731455,-3.445970867,7.001514846,-0.966668975,6.527243774,-1.688514338,,,,,,
6.931645354,0.272211477,6.777667212,-0.671703233,6.455314215,-2.640078937,6.416744849,-3.428430912,7.002484807,-0.963625939,6.53212843,-1.671365781,,,,,,
6.932573033,0.275756311,6.780884259,-0.659563866,6.461046237,-2.620321273,6.421708823,-3.411065374,7.003454748,-0.960584009,6.537088296,-1.653841549,,,,,,
6.933191308,0.278113859,6.785567734,-0.642026403,6.464876236,-2.6072245,6.42662493,-3.393874977,7.004424672,-0.957543189,6.542125316,-1.635934521,,,,,,
6.934118452,0.281641745,6.791832041,-0.618373708,6.470634017,-2.587684714,6.431684013,-3.376227424,7.005878719,-0.952998323,6.547241461,-1.617646721,,,,,,
6.935355246,0.286352394,6.798236149,-0.594194643,6.476278058,-2.567931258,6.436882142,-3.358080145,7.007334339,-0.948427226,6.55329861,-1.595967268,,,,,,
6.936544691,0.290880384,6.803155462,-0.575460545,6.479787702,-2.555778029,6.442028872,-3.340132653,7.008304194,-0.945390862,6.5586185,-1.576525133,,,,,,
6.937686629,0.29522326,6.806464832,-0.562976712,6.485064119,-2.537651402,6.447125297,-3.322381938,7.009274032,-0.942355618,6.562196178,-1.563557112,,,,,,
6.939115921,0.300646465,6.810642678,-0.547290791,6.492176574,-2.512847678,6.452931214,-3.302320356,7.010243854,-0.939321493,6.565803266,-1.550479843,,,,,,
6.940404872,0.305551373,6.815743086,-0.528056027,6.497572363,-2.493774259,6.459424204,-3.279758552,7.01121366,-0.936288489,6.569440025,-1.537192712,,,,,,
6.941263818,0.30881037,6.820926724,-0.50851602,6.501179423,-2.481150275,6.465181258,-3.259670278,7.01218345,-0.933256607,6.573116574,-1.523683729,,,,,,
6.942265834,0.312607159,6.826194458,-0.488669578,6.505405293,-2.466399475,6.470224296,-3.242204481,7.013637299,-0.928725101,6.576833671,-1.509957134,,,,,,
6.9434113,0.316947853,6.8302153,-0.473420193,6.51027044,-2.449340192,6.475219315,-3.224929776,7.015092725,-0.924167527,6.580592066,-1.496011583,,,,,,
6.944270769,0.32020758,6.832913116,-0.463269318,6.515168679,-2.432157893,6.48016755,-3.207843921,7.016062451,-0.921140144,6.584392554,-1.481880328,,,,,,
6.944843586,0.322375884,6.836985511,-0.448064323,6.520100678,-2.414855728,6.485896393,-3.18824027,7.017032161,-0.918113887,6.588235938,-1.467554201,,,,,,
6.945702569,0.325621128,6.842509973,-0.427293973,6.525478199,-2.396040107,6.492383538,-3.165931507,7.018001855,-0.915088757,6.592123078,-1.453020898,,,,,,
6.946849085,0.329956472,6.848121424,-0.406215191,6.531319263,-2.375560116,6.498181149,-3.145950298,7.018971531,-0.912064753,6.598007045,-1.431197026,,,,,,
6.94799643,0.334291869,6.852867284,-0.388313015,6.537207769,-2.354929135,6.503309154,-3.128427128,7.019941191,-0.909041877,6.604057058,-1.408177803,,,,,,
6.949144595,0.338627265,6.856688122,-0.373988156,6.541667553,-2.33918247,6.508391506,-3.111115322,7.020910834,-0.906020127,6.608128786,-1.392835744,,,,,,
6.950293579,0.342962684,6.860547758,-0.359528042,6.544647497,-2.328761413,6.513429764,-3.094012981,7.021880459,-0.902999505,6.612248733,-1.377291353,,,,,,
6.951155667,0.346218398,6.864446318,-0.344932976,6.548985652,-2.313717621,6.518661521,-3.076355059,7.022850066,-0.89998001,6.616417612,-1.36154326,,,,,,
6.951730223,0.348384012,6.868383914,-0.330203329,6.554725797,-2.293665113,6.524082747,-3.058095099,7.023819654,-0.896961641,6.620636022,-1.345598135,,,,,,
6.952593254,0.351630648,6.872360653,-0.315339544,6.559069523,-2.278378208,6.528118899,-3.044401704,7.025273197,-0.892450309,6.62490444,-1.32943188,,,,,,
6.95374539,0.35596874,6.876376633,-0.300342137,6.561970824,-2.268262106,6.530793742,-3.03545478,7.026728304,-0.887913113,6.630295952,-1.309092901,,,,,,
6.954897597,0.36030404,6.880431945,-0.285211701,6.566330592,-2.253195912,6.534782455,-3.022294733,7.027697814,-0.884899247,6.636887401,-1.284093315,,,,,,
6.956049872,0.364636537,6.884271905,-0.270878804,6.572775238,-2.230822382,6.542539483,-2.997050136,7.028667302,-0.881886503,6.641926975,-1.264817375,,,,,,
6.957202211,0.368966224,6.887885053,-0.257423761,6.578105926,-2.212083377,6.550153533,-2.971380127,7.029636768,-0.878874882,6.645308781,-1.252003358,,,,,,
6.958282675,0.373024597,6.893338617,-0.237330303,6.581666723,-2.199709544,6.555184557,-2.954869131,7.030606211,-0.875864383,6.648718826,-1.23907989,,,,,,
6.959291069,0.376808423,6.898906893,-0.216438457,6.587017824,-2.181318104,6.560175876,-2.938554917,7.03157563,-0.872855004,6.652156959,-1.226050082,,,,,,
6.960659093,0.381928461,6.902641706,-0.202586364,6.592433265,-2.162333934,6.565128252,-2.922431818,7.032545025,-0.869846744,6.655622995,-1.212914557,,,,,,
6.96195639,0.386799806,6.906407001,-0.188636698,6.59605006,-2.149803632,6.569411338,-2.908465791,7.033514394,-0.866839602,6.659116744,-1.199669385,,,,,,
6.962964763,0.390572234,6.910202833,-0.174590251,6.600282803,-2.135203048,6.573036364,-2.896743955,7.034483737,-0.863833576,6.662638012,-1.186315607,,,,,,
6.964117429,0.394884856,6.915387589,-0.155566303,6.605148116,-2.11837936,6.578431978,-2.879607403,7.035453053,-0.860828664,6.666186604,-1.172855346,,,,,,
6.965270143,0.3991946,6.920384569,-0.136968216,6.61003796,-2.101493121,6.584216615,-2.860819792,7.036906173,-0.856337398,6.66976233,-1.159289294,,,,,,
6.966135001,0.402430901,6.92373216,-0.124639026,6.614952236,-2.084546363,6.588608655,-2.846767483,7.038360827,-0.851820422,6.673364995,-1.145615757,,,,,,
6.966711394,0.404583577,6.929520034,-0.103620627,6.619583817,-2.06856979,6.595135498,-2.826323055,7.039330024,-0.848819951,6.676994409,-1.131836297,,,,,,
6.967539735,0.407671856,6.935815815,-0.080263247,6.623923562,-2.053647452,6.601828602,-2.804711747,7.040299188,-0.845820585,6.68065038,-1.117950074,,,,,,
6.968620531,0.411704253,6.94003699,-0.064812216,6.628281602,-2.038682435,6.606542412,-2.789788999,7.041268318,-0.842822322,6.684943318,-1.101690834,,,,,,
6.969701367,0.415734085,6.944292186,-0.049264468,6.632657765,-2.023675846,6.612764643,-2.770393617,7.042237413,-0.839825159,6.689899412,-1.082857966,,,,,,
6.970782243,0.419761344,6.947513169,-0.03745035,6.639232023,-2.001441096,6.618548532,-2.751886952,7.043206471,-0.836829094,6.69490165,-1.063848999,,,,,,
6.971755189,0.423386136,6.949666373,-0.029606623,6.645893127,-1.978390389,6.622373279,-2.739875406,7.044659192,-0.832351008,6.698693352,-1.049346097,,,,,,
6.972619948,0.426604204,6.952904913,-0.017888158,6.650339913,-1.963227774,6.627535295,-2.723876309,7.046113417,-0.827847288,6.701228882,-1.039720375,,,,,,
6.973916478,0.431415108,6.957262457,-2.06E-03,6.656069843,-1.943856508,6.634008698,-2.70362389,7.047082317,-0.82485559,6.704404488,-1.027715684,,,,,,
6.975151379,0.436015529,6.961852816,0.014564103,6.661371184,-1.925654407,6.640937148,-2.682097802,7.048051174,-0.821864977,6.708238586,-1.013150852,,,,,,
6.975890115,0.438758798,6.965481852,0.027772501,6.664908248,-1.913649162,6.647002562,-2.663012511,7.049019986,-0.818875446,6.712097597,-0.998475882,,,,,,
6.976628871,0.441500841,6.967908086,0.03653416,6.670217499,-1.895825844,6.650537556,-2.651928005,7.049988752,-0.815886994,6.715981307,-0.983702616,,,,,,
6.977367648,0.444241658,6.971557648,0.049612818,6.677348855,-1.871677477,6.652297816,-2.646442223,7.05095747,-0.812899618,6.721829947,-0.96167122,,,,,,
6.978565308,0.448671741,6.976471598,0.067293887,6.683141765,-1.851945339,6.653176153,-2.643713139,7.051926139,-0.809913313,6.72777748,-0.938769082,,,,,,
6.980067296,0.454240232,6.980604941,0.08218967,6.687554008,-1.837055496,6.653614875,-2.642352011,7.052894757,-0.806928078,6.731757191,-0.923609681,,,,,,
6.981076901,0.457983557,6.983926887,0.094085053,6.691979267,-1.822136968,6.653834125,-2.641672295,7.053863322,-0.803943909,6.736423423,-0.905889931,,,,,,
6.981773741,0.460561009,6.986434611,0.103086781,6.696417189,-1.807190229,6.653943722,-2.641332649,7.054831833,-0.800960801,6.741800514,-0.885393446,,,,,,
6.982494653,0.463226575,6.988109444,0.109065829,6.700498329,-1.793429085,6.653998514,-2.641162879,7.056283705,-0.796501999,6.745869452,-0.869772994,,,,,,
6.983575607,0.467213704,6.989788906,0.115055357,6.704215185,-1.78093237,6.654025908,-2.641078007,7.057737022,-0.79201764,6.748587542,-0.859414816,,,,,,
6.984681545,0.471304514,6.991473003,0.121055278,6.707940123,-1.768416855,6.654039605,-2.641035574,7.058705298,-0.789038745,6.752672325,-0.843957291,,,,,,
6.985450625,0.474142608,6.994003648,0.130022073,6.711672947,-1.755882878,6.654046453,-2.641014359,7.059673511,-0.786060894,6.758164006,-0.823010011,,,,,,
6.98660378,0.478387001,6.99739975,0.142084451,6.717271557,-1.737290573,6.654049877,-2.641003751,7.060641658,-0.783084082,6.763691636,-0.801929848,,,,,,
6.988142124,0.484055104,7.000814583,0.154186767,6.722917048,-1.718158895,6.654051589,-2.640998447,7.061609739,-0.780108305,6.767870383,-0.785878119,,,,,,
6.989296498,0.488312745,7.004248228,0.166328283,6.726679909,-1.705554659,6.654052445,-2.640995795,7.06257775,-0.77713356,6.770660274,-0.77524646,,,,,,
6.990065776,0.491142595,7.007270705,0.177015007,6.732571577,-1.686063777,6.654052873,-2.64099447,7.06354569,-0.774159842,6.774850671,-0.759399643,,,,,,
6.99083509,0.493971059,7.00987077,0.186170697,6.738641511,-1.665526417,6.654053087,-2.640993807,7.064513557,-0.771187147,6.779779622,-0.740559824,,,,,,
6.991604442,0.496798135,7.012481508,0.195347365,6.742686574,-1.652010213,6.654053194,-2.640993475,7.065481349,-0.76821547,6.78296302,-0.728364822,,,,,,
6.992373832,0.499623818,7.015102938,0.204544713,6.74673929,-1.638477206,6.654053247,-2.640993309,7.066449064,-0.765244806,6.785087058,-0.720272656,,,,,,
6.993143263,0.502448107,7.019480952,0.21973912,6.750799594,-1.624928015,6.654053274,-2.640993226,7.0674167,-0.762275153,6.788275554,-0.708191046,,,,,,
6.993912735,0.505270997,7.023918679,0.23535769,6.756886986,-1.604855892,6.654053292,-2.64099317,7.068384253,-0.759306504,6.792548744,-0.691901955,,,,,,
6.994682249,0.508092486,7.02625405,0.243497925,6.763025723,-1.584171616,6.654053306,-2.640993127,7.069351724,-0.756338855,6.796838296,-0.675548913,,,,,,
6.995454716,0.510923181,7.027927208,0.249321236,6.767116033,-1.570563823,6.654053316,-2.619376113,7.070319108,-0.753372202,6.801143811,-0.659135372,,,,,,
6.996230141,0.513763167,7.028933117,0.252818733,6.770192879,-1.560277165,6.654053332,-2.619376062,7.071769245,-0.748937853,6.805464893,-0.642663372,,,,,,
6.997005613,0.51660172,7.029436478,0.254566491,6.772243494,-1.553464496,6.654053362,-2.61937596,7.073220723,-0.74447799,6.809801153,-0.626135273,,,,,,
6.997781134,0.519438838,7.029772154,0.255730715,6.773783706,-1.548334801,6.654053423,-2.619375755,7.074187742,-0.741515269,6.814152194,-0.609555795,,,,,,
