Age,Mass,14Nsurf
467854422.9,0.659209454,2.83E-03
467861567.1,0.659209453,2.83E-03
467869276.2,0.659209453,2.83E-03
467877750.4,0.659209452,2.83E-03
467886855.5,0.659209452,2.83E-03
467896736.4,0.659209451,2.83E-03
467907394.6,0.659209451,2.83E-03
467918805.6,0.65920945,2.83E-03
467931095.9,0.65920945,2.83E-03
467944189.7,0.659209449,2.83E-03
467958097.1,0.659209449,2.83E-03
467972949.2,0.659209448,2.83E-03
467988578.1,0.659209448,2.83E-03
468005132,0.659209447,2.83E-03
468022604.1,0.659209447,2.83E-03
468040959.2,0.659209447,2.83E-03
468060172,0.659209446,2.83E-03
468080429.2,0.659209446,2.83E-03
468101496.6,0.659209446,2.83E-03
468123624.2,0.659209445,2.83E-03
468146751.8,0.659209445,2.83E-03
468170867.4,0.659209445,2.83E-03
468195822.6,0.659209444,2.83E-03
