Age_yr_norot,M_Msun_norot,N_surf_norot,Estate_norot,Age_yr_norot,M_Msun_norot,N_surf_norot,Estate_norot,Age_yr_norot,M_Msun_norot,N_surf_norot,Estate_norot,Age_yr_rot,M_Msun_rot,N_surf_rot,Estate_rot,Age_yr_rot,M_Msun_rot,N_surf_rot,Estate_rot,Age_yr_rot,M_Msun_rot,N_surf_rot,Estate_rot
,,,,,,,,459052313.5,2.808011533,2.38E-03,5,,,,,,,,,467536902.2,2.756365221,2.81E-03,5
,,,,,,,,459052463.2,2.80661269,2.38E-03,5,,,,,,,,,467536915.1,2.756333434,2.81E-03,5
,,,,,,,,459052542.7,2.805986933,2.38E-03,5,,,,,,,,,467536930.8,2.756284139,2.81E-03,5
,,,,,,,,459052636.3,2.805411798,2.38E-03,5,,,,,,,,,467536948.5,2.756213623,2.81E-03,5
,,,,,,,,459052753.3,2.804856723,2.38E-03,5,,,,,,,,,467536969.7,2.756101693,2.81E-03,5
,,,,,,,,459052915.1,2.804269999,2.38E-03,5,,,,,,,,,467536995.2,2.755926615,2.81E-03,5
,,,,,,,,459053113.5,2.803695612,2.38E-03,5,,,,,,,,,467537037.1,2.75554537,2.81E-03,5
,,,,,,,,459053331.3,2.803200373,2.38E-03,5,,,,,,,,,467537182.8,2.75383638,2.81E-03,5
,,,,,,,,459053565.6,2.802769968,2.38E-03,5,,,,,,,,,467537258.5,2.753071344,2.82E-03,5
,,,,,,,,459053819.6,2.80240864,2.38E-03,5,,,,,,,,,467537340.1,2.752416128,2.82E-03,5
,,,,,,,,459054093.6,2.802105106,2.38E-03,5,,,,,,,,,467537444.1,2.751790116,2.82E-03,5
,,,,,,,,459054390.7,2.801843295,2.38E-03,5,,,,,,,,,467537592.4,2.751112568,2.82E-03,5
,,,,,,,,459054804.9,2.801569837,2.38E-03,5,,,,,,,,,467537785.7,2.750420696,2.82E-03,5
,,,,,,,,459055466.9,2.801235314,2.38E-03,5,,,,,,,,,467537994.4,2.749829166,2.82E-03,5
,,,,,,,,459055697.3,2.801144406,2.38E-03,5,,,,,,,,,467538220.3,2.749329885,2.82E-03,5
,,,,,,,,459055973.3,2.8010601,2.38E-03,5,,,,,,,,,467538467.6,2.748908349,2.82E-03,5
,,,,,,,,459059333.4,2.800276816,2.38E-03,5,,,,,,,,,467538759.5,2.748527519,2.81E-03,5
,,,,,,,,459060279,2.800033109,2.38E-03,5,,,,,,,,,467539437,2.747890087,2.81E-03,5
,,,,,,,,459061112.7,2.799756557,2.38E-03,5,,,,,,,,,467539931.9,2.747514484,2.81E-03,5
,,,,,,,,459062190.4,2.799290763,2.38E-03,5,,,,,,,,,467540132.5,2.747398397,2.81E-03,5
,,,,,,,,459063543.9,2.798544794,2.38E-03,5,,,,,,,,,467540927.7,2.747075032,2.81E-03,5
,,,,,,,,459065046.6,2.797496995,2.38E-03,5,,,,,,,,,467541997.2,2.746608123,2.81E-03,5
,,,,,,,,459067082.2,2.795680199,2.38E-03,5,,,,,,,,,467545673.6,2.744513338,2.81E-03,5
,,,,,,,,459071419.4,2.79059614,2.38E-03,5,,,,,,,,,467547603.9,2.743137865,2.81E-03,5
,,,,,,,,459079137.6,2.77878007,2.38E-03,5,,,,,,,,,467549743.5,2.741117688,2.81E-03,5
,,,,,,,,459097667.7,2.741680523,2.38E-03,5,,,,,,,,,467552170.6,2.73817941,2.81E-03,5
,,,,,,,,459105141.5,2.725146444,2.38E-03,5,,,,,,,,,467558113.8,2.728664121,2.81E-03,5
,,,,,,,,459105163,2.725108843,2.38E-03,5,,,,,,,,,467569741.8,2.703870488,2.81E-03,5
,,,,,,,,459105170.7,2.725098364,2.38E-03,5,,,,,,,,,467585630.2,2.662148669,2.81E-03,5
,,,,,,,,459105177.3,2.725091344,2.38E-03,5,,,,,,,,,467586113.7,2.660968188,2.81E-03,5
,,,,,,,,459105183.8,2.725085947,2.38E-03,5,,,,,,,,,467586122.9,2.66095113,2.81E-03,5
,,,,,,,,459105190.5,2.725081512,2.38E-03,5,,,,,,,,,467586129.8,2.660941387,2.81E-03,5
,,,,,,,,459105198.2,2.725077581,2.38E-03,5,,,,,,,,,467586136.2,2.660934272,2.81E-03,5
,,,,,,,,459105218.3,2.725069986,2.38E-03,5,,,,,,,,,467586142.8,2.660928613,2.81E-03,5
,,,,,,,,459105235.1,2.725063458,2.38E-03,5,,,,,,,,,467586150.2,2.660923728,2.81E-03,5
,,,,,,,,459105246.4,2.725057911,2.38E-03,5,,,,,,,,,467586166.3,2.660915951,2.81E-03,5
,,,,,,,,459105256.6,2.725051767,2.38E-03,5,,,,,,,,,467586185.1,2.660907121,2.81E-03,5
,,,,,,,,459105266.2,2.725044465,2.38E-03,5,,,,,,,,,467586196,2.660900487,2.81E-03,5
,,,,,,,,459105275.6,2.725035386,2.38E-03,5,,,,,,,,,467586205.7,2.660893043,2.81E-03,5
,,,,,,,,459105285.1,2.725023688,2.38E-03,5,,,,,,,,,467586215,2.660884068,2.81E-03,5
,,,,,,,,459105294.9,2.725008164,2.38E-03,5,,,,,,,,,467586224.2,2.660872723,2.81E-03,5
,,,,,,,,459105305.8,2.724985536,2.38E-03,5,,,,,,,,,467586233.5,2.660858089,2.81E-03,5
,,,,,,,,459105319.6,2.724948989,2.38E-03,5,,,,,,,,,467586243.2,2.660837598,2.81E-03,5
,,,,,,,,459105335.5,2.724895154,2.38E-03,5,,,,,,,,,467586254.6,2.660805737,2.81E-03,5
,,,,,,,,459105352.8,2.724821365,2.38E-03,5,,,,,,,,,467586268.9,2.660754788,2.81E-03,5
,,,,,,,,459105371.9,2.724717741,2.38E-03,5,,,,,,,,,467586285.2,2.660681399,2.81E-03,5
,,,,,,,,459105397.2,2.724536633,2.38E-03,5,,,,,,,,,467586303.5,2.660571331,2.81E-03,5
,,,,,,,,459105446.3,2.724072905,2.38E-03,5,,,,,,,,,467586324.5,2.660409354,2.81E-03,5
,,,,,,,,459105573.4,2.722505017,2.38E-03,5,,,,,,,,,467586356.9,2.660075002,2.81E-03,5
,,,,,,,,459105652.9,2.721589693,2.38E-03,5,,,,,,,,,467586417.5,2.659255132,2.81E-03,5
,,,,,,,,459105727.5,2.720916685,2.38E-03,5,,,,,,,,,467586555.6,2.657057173,2.82E-03,5
,,,,,,,,459105824.3,2.720238253,2.38E-03,5,,,,,,,,,467586628.7,2.656113579,2.82E-03,5
,,,,,,,,459105958.9,2.719515605,2.38E-03,5,,,,,,,,,467586716.2,2.655231916,2.82E-03,5
,,,,,,,,459106144.2,2.718727965,2.38E-03,5,,,,,,,,,467586836.4,2.65431926,2.82E-03,5
,,,,,,,,459106351.6,2.718027423,2.38E-03,5,,,,,,,,,467587006,2.653327423,2.82E-03,5
,,,,,,,,459106576.3,2.717425776,2.38E-03,5,,,,,,,,,467587202.7,2.652416242,2.82E-03,5
,,,,,,,,459106819.6,2.716907494,2.38E-03,5,,,,,,,,,467587414,2.65164859,2.82E-03,5
,,,,,,,,459107081,2.716465192,2.38E-03,5,,,,,,,,,467587641.8,2.650990149,2.81E-03,5
,,,,,,,,459107361.5,2.716091274,2.38E-03,5,,,,,,,,,467587891.7,2.650448492,2.81E-03,5
,,,,,,,,459107693.1,2.715759933,2.38E-03,5,,,,,,,,,467588174.6,2.649966697,2.81E-03,5
,,,,,,,,459108301.3,2.715305107,2.38E-03,5,,,,,,,,,467588820.4,2.649185945,2.81E-03,5
,,,,,,,,459108644.8,2.715100281,2.38E-03,5,,,,,,,,,467589223.2,2.648793361,2.81E-03,5
,,,,,,,,459108858,2.715002274,2.38E-03,5,,,,,,,,,467589413.2,2.648652256,2.81E-03,5
,,,,,,,,459110974.5,2.714306479,2.38E-03,5,,,,,,,,,467590206.2,2.648229441,2.81E-03,5
,,,,,,,,459112697,2.713755094,2.38E-03,5,,,,,,,,,467591853.8,2.64722535,2.81E-03,5
,,,,,,,,459113480.6,2.713428519,2.38E-03,5,,,,,,,,,467594520.5,2.645291084,2.81E-03,5
,,,,,,,,459114421.5,2.712919128,2.38E-03,5,,,,,,,,,467595878.8,2.643997794,2.81E-03,5
,,,,,,,,459115664.6,2.712049922,2.38E-03,5,,,,,,,,,467597386,2.642158915,2.81E-03,5
,,,,,,,,459117018.2,2.710857795,2.38E-03,5,,,,,,,,,467599966,2.637997362,2.81E-03,5
,,,,,,,,459119143.9,2.708409626,2.38E-03,5,,,,,,,,,467604786.7,2.627731051,2.81E-03,5
,,,,,,,,459122283.1,2.703714177,2.38E-03,5,,,,,,,,,467614495.5,2.600409097,2.81E-03,5
,,,,,,,,459128552,2.691622301,2.38E-03,5,,,,,,,,,467622076.3,2.574838104,2.81E-03,5
,,,,,,,,459143120.8,2.65471293,2.38E-03,5,,,,,,,,,467628889,2.549473725,2.81E-03,5
,,,,,,,,459156407.5,2.615099358,2.38E-03,5,,,,,,,,,467634260.4,2.528732673,2.81E-03,5
,,,,,,,,459156656.8,2.614432151,2.38E-03,5,,,,,,,,,467634445.3,2.528095987,2.81E-03,5
,,,,,,,,459156664.6,2.614416127,2.38E-03,5,,,,,,,,,467634452.3,2.528077905,2.81E-03,5
,,,,,,,,459156670.7,2.614406482,2.38E-03,5,,,,,,,,,467634458.1,2.528066418,2.81E-03,5
,,,,,,,,459156676.4,2.614399319,2.38E-03,5,,,,,,,,,467634463.6,2.528057863,2.81E-03,5
,,,,,,,,459156682.2,2.614393546,2.38E-03,5,,,,,,,,,467634469.4,2.528050914,2.81E-03,5
,,,,,,,,459156688.6,2.614388588,2.38E-03,5,,,,,,,,,467634476,2.528044812,2.81E-03,5
,,,,,,,,459156696.9,2.614383587,2.38E-03,5,,,,,,,,,467634492.3,2.52803387,2.81E-03,5
,,,,,,,,459156719.9,2.614372242,2.38E-03,5,,,,,,,,,467634507.8,2.528023554,2.81E-03,5
,,,,,,,,459156731.2,2.614365492,2.38E-03,5,,,,,,,,,467634517.6,2.528015225,2.81E-03,5
,,,,,,,,459156740.8,2.614358329,2.38E-03,5,,,,,,,,,467634526.6,2.528005702,2.81E-03,5
,,,,,,,,459156749.8,2.614349883,2.38E-03,5,,,,,,,,,467634535.2,2.527994106,2.81E-03,5
,,,,,,,,459156758.5,2.614339567,2.38E-03,5,,,,,,,,,467634543.8,2.527979149,2.81E-03,5
,,,,,,,,459156767.3,2.614326743,2.38E-03,5,,,,,,,,,467634552.7,2.52795921,2.81E-03,5
,,,,,,,,459156776.3,2.61430932,2.38E-03,5,,,,,,,,,467634562.2,2.527930219,2.81E-03,5
,,,,,,,,459156786.1,2.614284829,2.38E-03,5,,,,,,,,,467634573.5,2.527886347,2.81E-03,5
,,,,,,,,459156798.4,2.614245186,2.38E-03,5,,,,,,,,,467634588.4,2.527811426,2.81E-03,5
,,,,,,,,459156813,2.614186557,2.38E-03,5,,,,,,,,,467634605.6,2.527698923,2.81E-03,5
,,,,,,,,459156828.9,2.61410641,2.38E-03,5,,,,,,,,,467634624.7,2.527538854,2.81E-03,5
,,,,,,,,459156846.7,2.613987595,2.38E-03,5,,,,,,,,,467634648.1,2.527283379,2.81E-03,5
,,,,,,,,459156868,2.613806847,2.38E-03,5,,,,,,,,,467634690.9,2.526656114,2.81E-03,5
,,,,,,,,459156906.9,2.613369305,2.38E-03,5,,,,,,,,,467634768.5,2.525172128,2.81E-03,5
,,,,,,,,459156967.2,2.61249633,2.38E-03,5,,,,,,,,,467634901,2.522438434,2.82E-03,5
,,,,,,,,459157098.5,2.610267154,2.38E-03,5,,,,,,,,,467634981,2.521118437,2.82E-03,5
,,,,,,,,459157173.7,2.609219089,2.38E-03,5,,,,,,,,,467635089.9,2.519757851,2.82E-03,5
,,,,,,,,459157256.4,2.608299061,2.38E-03,5,,,,,,,,,467635234.3,2.518359045,2.81E-03,5
,,,,,,,,459157375.4,2.607290978,2.38E-03,5,,,,,,,,,467635417.8,2.516969739,2.81E-03,5
,,,,,,,,459157535.8,2.606214495,2.38E-03,5,,,,,,,,,467635625.6,2.515712261,2.81E-03,5
,,,,,,,,459157723.8,2.605219772,2.38E-03,5,,,,,,,,,467635855.9,2.514647348,2.81E-03,5
,,,,,,,,459157927.3,2.604346706,2.38E-03,5,,,,,,,,,467636102.6,2.513744257,2.81E-03,5
,,,,,,,,459158146.4,2.603615488,2.38E-03,5,,,,,,,,,467636367.9,2.51299402,2.81E-03,5
,,,,,,,,459158381,2.602997184,2.38E-03,5,,,,,,,,,467636678.1,2.512327798,2.81E-03,5
,,,,,,,,459158628.8,2.602481715,2.38E-03,5,,,,,,,,,467637338,2.511293586,2.81E-03,5
,,,,,,,,459158899.8,2.602045666,2.38E-03,5,,,,,,,,,467637650.8,2.510902696,2.81E-03,5
,,,,,,,,459159276.9,2.601585852,2.38E-03,5,,,,,,,,,467637835.5,2.510726252,2.81E-03,5
,,,,,,,,459159793.1,2.601100336,2.38E-03,5,,,,,,,,,467638802,2.510042817,2.81E-03,5
,,,,,,,,459159990.1,2.600956595,2.38E-03,5,,,,,,,,,467641526.9,2.507744672,2.81E-03,5
,,,,,,,,459160300.5,2.600783667,2.38E-03,5,,,,,,,,,467642838.8,2.506367465,2.81E-03,5
,,,,,,,,459163214.2,2.599446459,2.38E-03,5,,,,,,,,,467644133.2,2.504584969,2.81E-03,5
,,,,,,,,459163948.9,2.599042171,2.38E-03,5,,,,,,,,,467645604.9,2.501990888,2.81E-03,5
,,,,,,,,459164726.3,2.598487919,2.38E-03,5,,,,,,,,,467648128.3,2.496154987,2.81E-03,5
,,,,,,,,459165783.8,2.597511689,2.38E-03,5,,,,,,,,,467652280.8,2.483728486,2.81E-03,5
,,,,,,,,459167024.7,2.596054936,2.38E-03,5,,,,,,,,,467659141.1,2.457621147,2.81E-03,5
,,,,,,,,459168771.1,2.593393473,2.38E-03,5,,,,,,,,,467667434.7,2.419393765,2.81E-03,5
,,,,,,,,459171142.9,2.588824505,2.38E-03,5,,,,,,,,,467672951.9,2.390766562,2.81E-03,5
,,,,,,,,459174961.4,2.579580891,2.38E-03,5,,,,,,,,,467678416.7,2.360579806,2.81E-03,5
,,,,,,,,459183408.9,2.553467678,2.38E-03,5,,,,,,,,,467681203.6,2.345265533,2.81E-03,5
,,,,,,,,459192099.8,2.521022936,2.38E-03,5,,,,,,,,,467681217.7,2.345201885,2.81E-03,5
,,,,,,,,459201528.4,2.481142307,2.38E-03,5,,,,,,,,,467681223.5,2.345182144,2.81E-03,5
,,,,,,,,459206499.4,2.459146579,2.38E-03,5,,,,,,,,,467681228.4,2.345168965,2.81E-03,5
,,,,,,,,459206512.8,2.459099015,2.38E-03,5,,,,,,,,,467681233.3,2.345158829,2.81E-03,5
,,,,,,,,459206518.6,2.459083267,2.38E-03,5,,,,,,,,,467681238.4,2.34515061,2.81E-03,5
,,,,,,,,459206523.6,2.459072584,2.38E-03,5,,,,,,,,,467681244.2,2.345143366,2.81E-03,5
,,,,,,,,459206528.5,2.459064276,2.38E-03,5,,,,,,,,,467681254.2,2.345133989,2.81E-03,5
,,,,,,,,459206533.6,2.459057398,2.38E-03,5,,,,,,,,,467681271.5,2.345119127,2.81E-03,5
,,,,,,,,459206539.4,2.459051418,2.38E-03,5,,,,,,,,,467681279.9,2.345109918,2.81E-03,5
,,,,,,,,459206547.8,2.459044645,2.38E-03,5,,,,,,,,,467681287.4,2.345099251,2.81E-03,5
,,,,,,,,459206568.4,2.459030398,2.38E-03,5,,,,,,,,,467681294.7,2.345086214,2.81E-03,5
,,,,,,,,459206578.1,2.459022067,2.38E-03,5,,,,,,,,,467681302,2.345069628,2.81E-03,5
,,,,,,,,459206586.5,2.459012866,2.38E-03,5,,,,,,,,,467681309.5,2.345047201,2.81E-03,5
,,,,,,,,459206594.6,2.459001981,2.38E-03,5,,,,,,,,,467681317.5,2.345016787,2.81E-03,5
,,,,,,,,459206602.6,2.458988351,2.38E-03,5,,,,,,,,,467681326.2,2.344973136,2.81E-03,5
,,,,,,,,459206610.7,2.458970978,2.38E-03,5,,,,,,,,,467681337,2.344903608,2.81E-03,5
,,,,,,,,459206619.2,2.458947028,2.38E-03,5,,,,,,,,,467681351.9,2.344777648,2.81E-03,5
,,,,,,,,459206628.6,2.458912823,2.38E-03,5,,,,,,,,,467681369.6,2.344583796,2.81E-03,5
,,,,,,,,459206640.8,2.458856391,2.38E-03,5,,,,,,,,,467681388,2.344333529,2.81E-03,5
,,,,,,,,459206655.6,2.458770602,2.38E-03,5,,,,,,,,,467681411.4,2.343908435,2.81E-03,5
,,,,,,,,459206672.3,2.45864464,2.38E-03,5,,,,,,,,,467681468.3,2.342530315,2.81E-03,5
,,,,,,,,459206690.3,2.458472945,2.38E-03,5,,,,,,,,,467681560.4,2.339653607,2.81E-03,5
,,,,,,,,459206717.2,2.458134641,2.38E-03,5,,,,,,,,,467681641.6,2.337172627,2.81E-03,5
,,,,,,,,459206758.2,2.457475403,2.38E-03,5,,,,,,,,,467681707.8,2.335588677,2.81E-03,5
,,,,,,,,459206820.7,2.456166836,2.38E-03,5,,,,,,,,,467681797.8,2.333914924,2.81E-03,5
,,,,,,,,459206967.9,2.452801239,2.38E-03,5,,,,,,,,,467681931.7,2.332006918,2.81E-03,5
,,,,,,,,459207039,2.451506358,2.38E-03,5,,,,,,,,,467682107.8,2.330022622,2.81E-03,5
,,,,,,,,459207134.1,2.450150942,2.38E-03,5,,,,,,,,,467682300.5,2.328290415,2.81E-03,5
,,,,,,,,459207264.7,2.448688537,2.38E-03,5,,,,,,,,,467682508.8,2.326830638,2.81E-03,5
,,,,,,,,459207433.1,2.447196914,2.38E-03,5,,,,,,,,,467682732.3,2.325583494,2.81E-03,5
,,,,,,,,459207625.2,2.445832465,2.38E-03,5,,,,,,,,,467682973.3,2.324560221,2.81E-03,5
,,,,,,,,459207836.2,2.444646681,2.38E-03,5,,,,,,,,,467683239.9,2.32367742,2.81E-03,5
,,,,,,,,459208062.8,2.443624161,2.38E-03,5,,,,,,,,,467683704.1,2.322549274,2.81E-03,5
,,,,,,,,459208303.3,2.442763642,2.38E-03,5,,,,,,,,,467684121.6,2.321745938,2.81E-03,5
,,,,,,,,459208556.6,2.442063467,2.38E-03,5,,,,,,,,,467684299.9,2.321486321,2.81E-03,5
,,,,,,,,459208842.8,2.441453737,2.38E-03,5,,,,,,,,,467685104.5,2.320643313,2.81E-03,5
,,,,,,,,459209301.8,2.440716212,2.38E-03,5,,,,,,,,,467687606.6,2.317717553,2.81E-03,5
,,,,,,,,459209675.4,2.440241727,2.38E-03,5,,,,,,,,,467688609.3,2.316224655,2.81E-03,5
,,,,,,,,459209869.1,2.440053013,2.38E-03,5,,,,,,,,,467689746.4,2.313998396,2.81E-03,5
,,,,,,,,459211575.6,2.438869221,2.38E-03,5,,,,,,,,,467691073.8,2.310671145,2.81E-03,5
,,,,,,,,459213060.1,2.43785524,2.38E-03,5,,,,,,,,,467693458.4,2.302784256,2.81E-03,5
,,,,,,,,459213740.3,2.437244771,2.38E-03,5,,,,,,,,,467697031.5,2.287445723,2.81E-03,5
,,,,,,,,459214586.3,2.436261628,2.38E-03,5,,,,,,,,,467700887.2,2.267138808,2.81E-03,5
,,,,,,,,459215708.4,2.434583333,2.38E-03,5,,,,,,,,,467705004.5,2.241908136,2.81E-03,5
,,,,,,,,459216942.8,2.432247483,2.38E-03,5,,,,,,,,,467709669.6,2.209266718,2.81E-03,5
,,,,,,,,459219030.4,2.427150694,2.38E-03,5,,,,,,,,,467714092.2,2.174761994,2.81E-03,5
,,,,,,,,459222174.7,2.417193182,2.38E-03,5,,,,,,,,,467718058.5,2.141124471,2.81E-03,5
,,,,,,,,459226553.8,2.400030812,2.38E-03,5,,,,,,,,,467722025.8,2.104882701,2.81E-03,5
,,,,,,,,459232230.2,2.373515884,2.38E-03,5,,,,,,,,,467725578,2.071147081,2.81E-03,5
,,,,,,,,459236205.2,2.352733637,2.38E-03,5,,,,,,,,,467725659.2,2.070442685,2.81E-03,5
,,,,,,,,459240613.7,2.327610586,2.38E-03,5,,,,,,,,,467725664.3,2.070409297,2.81E-03,5
,,,,,,,,459244873.8,2.301373517,2.38E-03,5,,,,,,,,,467725668.6,2.070387763,2.81E-03,5
,,,,,,,,459248850.2,2.275242669,2.38E-03,5,,,,,,,,,467725672.7,2.07037167,2.81E-03,5
,,,,,,,,459252903.3,2.24727202,2.38E-03,5,,,,,,,,,467725676.8,2.07035883,2.81E-03,5
,,,,,,,,459254884.8,2.233572843,2.38E-03,5,,,,,,,,,467725681.3,2.070348048,2.81E-03,5
,,,,,,,,459254894.7,2.23351674,2.38E-03,5,,,,,,,,,467725686.5,2.070338437,2.81E-03,5
,,,,,,,,459254899.4,2.233495851,2.38E-03,5,,,,,,,,,467725699.4,2.070321088,2.81E-03,5
,,,,,,,,459254903.6,2.233481323,2.38E-03,5,,,,,,,,,467725709.9,2.070307001,2.81E-03,5
,,,,,,,,459254907.8,2.23347003,2.38E-03,5,,,,,,,,,467725716.6,2.070295562,2.81E-03,5
,,,,,,,,459254912,2.233460875,2.38E-03,5,,,,,,,,,467725722.7,2.070282472,2.81E-03,5
,,,,,,,,459254916.7,2.233453062,2.38E-03,5,,,,,,,,,467725728.6,2.070266366,2.81E-03,5
,,,,,,,,459254922.4,2.233445549,2.38E-03,5,,,,,,,,,467725734.6,2.070245572,2.81E-03,5
,,,,,,,,459254938.8,2.233429033,2.38E-03,5,,,,,,,,,467725740.9,2.070216591,2.81E-03,5
,,,,,,,,459254948.1,2.233418728,2.38E-03,5,,,,,,,,,467725747.7,2.070176142,2.81E-03,5
,,,,,,,,459254955.4,2.233408693,2.38E-03,5,,,,,,,,,467725755.2,2.070119339,2.81E-03,5
,,,,,,,,459254962.2,2.233396776,2.38E-03,5,,,,,,,,,467725763.5,2.070038735,2.81E-03,5
,,,,,,,,459254968.8,2.233382017,2.38E-03,5,,,,,,,,,467725773.4,2.069915974,2.81E-03,5
,,,,,,,,459254975.6,2.233363402,2.38E-03,5,,,,,,,,,467725788.9,2.069657526,2.81E-03,5
,,,,,,,,459254982.6,2.23333823,2.38E-03,5,,,,,,,,,467725809.7,2.069207085,2.81E-03,5
,,,,,,,,459254990.1,2.233303829,2.38E-03,5,,,,,,,,,467725833.3,2.068555019,2.81E-03,5
,,,,,,,,459254998.4,2.233256193,2.38E-03,5,,,,,,,,,467725879.7,2.066846085,2.81E-03,5
,,,,,,,,459255008.1,2.233184951,2.38E-03,5,,,,,,,,,467725915.3,2.065254443,2.81E-03,5
,,,,,,,,459255022.5,2.233045988,2.38E-03,5,,,,,,,,,467726023.8,2.05911841,2.81E-03,5
,,,,,,,,459255039.1,2.232846248,2.38E-03,5,,,,,,,,,467726100,2.055275825,2.81E-03,5
,,,,,,,,459255056,2.232591856,2.38E-03,5,,,,,,,,,467726177.6,2.052206985,2.81E-03,5
,,,,,,,,459255086.6,2.231963392,2.38E-03,5,,,,,,,,,467726282.5,2.048981231,2.81E-03,5
,,,,,,,,459255122.3,2.231067235,2.38E-03,5,,,,,,,,,467726426.8,2.045527344,2.81E-03,5
,,,,,,,,459255167.4,2.22963836,2.38E-03,5,,,,,,,,,467726605.8,2.042147177,2.81E-03,5
,,,,,,,,459255284.9,2.22532426,2.38E-03,5,,,,,,,,,467726803.9,2.039141808,2.81E-03,5
,,,,,,,,459255353.4,2.22308819,2.38E-03,5,,,,,,,,,467727021.5,2.036608436,2.81E-03,5
,,,,,,,,459255430.8,2.221072421,2.38E-03,5,,,,,,,,,467727251.8,2.034465545,2.81E-03,5
,,,,,,,,459255543.7,2.218762977,2.38E-03,5,,,,,,,,,467727496.8,2.032705174,2.81E-03,5
,,,,,,,,459255691.1,2.216375945,2.38E-03,5,,,,,,,,,467727768.3,2.031187561,2.81E-03,5
,,,,,,,,459255866.7,2.214097352,2.38E-03,5,,,,,,,,,467728267.8,2.029134413,2.81E-03,5
,,,,,,,,459256063.1,2.212055774,2.38E-03,5,,,,,,,,,467728586.8,2.028088686,2.81E-03,5
,,,,,,,,459256275.8,2.210272813,2.38E-03,5,,,,,,,,,467728760.2,2.027656784,2.81E-03,5
,,,,,,,,459256503.7,2.208783973,2.38E-03,5,,,,,,,,,467729713,2.02588684,2.81E-03,5
,,,,,,,,459256743.2,2.207551109,2.38E-03,5,,,,,,,,,467731919.4,2.021326221,2.81E-03,5
,,,,,,,,459256995.2,2.206521476,2.38E-03,5,,,,,,,,,467732765.8,2.019015611,2.81E-03,5
,,,,,,,,459257285.9,2.205589966,2.38E-03,5,,,,,,,,,467733817,2.015247446,2.81E-03,5
,,,,,,,,459257772.3,2.204441631,2.38E-03,5,,,,,,,,,467735235.7,2.008629612,2.81E-03,5
,,,,,,,,459258012.2,2.203991701,2.38E-03,5,,,,,,,,,467737237.9,1.996494184,2.81E-03,5
,,,,,,,,459258236.7,2.203667175,2.38E-03,5,,,,,,,,,467740362.8,1.971852537,2.81E-03,5
,,,,,,,,459260641.1,2.200983736,2.38E-03,5,,,,,,,,,467744575.5,1.929293655,2.81E-03,5
,,,,,,,,459261336.4,2.200082494,2.38E-03,5,,,,,,,,,467748754.9,1.877089076,2.81E-03,5
,,,,,,,,459262012.1,2.198953224,2.38E-03,5,,,,,,,,,467752987.9,1.813400271,2.81E-03,5
,,,,,,,,459262917.9,2.196990876,2.38E-03,5,,,,,,,,,467757097.2,1.739156642,2.81E-03,5
,,,,,,,,459264047.7,2.19385663,2.38E-03,5,,,,,,,,,467760874.4,1.656608749,2.81E-03,5
,,,,,,,,459265680.5,2.187990818,2.38E-03,5,,,,,,,,,467764327.2,1.564600282,2.81E-03,5
,,,,,,,,459267754.2,2.17850487,2.38E-03,5,,,,,,,,,467767389.4,1.463724574,2.81E-03,5
,,,,,,,,459271143.9,2.159074957,2.38E-03,5,,,,,,,,,467769968.6,1.359123293,2.81E-03,5
,,,,,,,,459274835.2,2.133399334,2.38E-03,5,,,,,,,,,467770110.4,1.353074106,2.81E-03,5
,,,,,,,,459278553.6,2.103453913,2.38E-03,5,,,,,,,,,467770113.7,1.352967462,2.81E-03,5
,,,,,,,,459282246.5,2.069792528,2.38E-03,5,,,,,,,,,467770116.4,1.352899455,2.81E-03,5
,,,,,,,,459285765.9,2.034000977,2.38E-03,5,,,,,,,,,467770118.9,1.35284845,2.81E-03,5
,,,,,,,,459289495.7,1.991907253,2.38E-03,5,,,,,,,,,467770121.5,1.352807752,2.81E-03,5
,,,,,,,,459293151.8,1.946056965,2.38E-03,5,,,,,,,,,467770124.2,1.352774434,2.81E-03,5
,,,,,,,,459296683,1.896845535,2.38E-03,5,,,,,,,,,467770127,1.352746868,2.81E-03,5
,,,,,,,,459300295.1,1.841336045,2.38E-03,5,,,,,,,,,467770130.1,1.352723278,2.81E-03,5
,,,,,,,,459302325.7,1.808497071,2.38E-03,5,,,,,,,,,467770133.4,1.352702853,2.81E-03,5
,,,,,,,,459302334.4,1.808378337,2.38E-03,5,,,,,,,,,467770137.4,1.352683847,2.81E-03,5
,,,,,,,,459302338,1.808339745,2.38E-03,5,,,,,,,,,467770147.4,1.352647837,2.81E-03,5
,,,,,,,,459302341.3,1.808312295,2.38E-03,5,,,,,,,,,467770152.5,1.352628974,2.81E-03,5
,,,,,,,,459302344.4,1.808291704,2.38E-03,5,,,,,,,,,467770155.9,1.352612996,2.81E-03,5
,,,,,,,,459302347.5,1.808274825,2.38E-03,5,,,,,,,,,467770159,1.352594889,2.81E-03,5
,,,,,,,,459302350.8,1.808261044,2.38E-03,5,,,,,,,,,467770161.9,1.352572659,2.81E-03,5
,,,,,,,,459302354.4,1.808249066,2.38E-03,5,,,,,,,,,467770164.8,1.352543922,2.81E-03,5
,,,,,,,,459302358.6,1.80823801,2.38E-03,5,,,,,,,,,467770167.9,1.352505635,2.81E-03,5
,,,,,,,,459302365.8,1.808223464,2.38E-03,5,,,,,,,,,467770171.1,1.352453524,2.81E-03,5
