ID F555W F439W Color errF555W errF439W errColor
    30 16.8279 17.3919  0.5640 0.0158 0.0100 0.0187
200081 25.0029 25.4369  0.4340 0.4133 0.1432 0.4374
    32 19.8349 20.8579  1.0230 0.0206 0.0137 0.0247
200082 24.4779 26.0329  1.5550 0.2101 0.2190 0.3035
200083 25.5749 26.1249  0.5500 0.3450 0.1337 0.3700
    34 17.4349 18.0309  0.5960 0.0135 0.0103 0.0170
    33 18.8639 19.6739  0.8100 0.0178 0.0124 0.0217
200084 21.4319 22.8229  1.3910 0.0341 0.0267 0.0433
200085 24.9389 26.1589  1.2200 0.2253 0.2699 0.3516
200086 24.6189 25.7319  1.1130 0.2824 0.2676 0.3890
200087 24.9699 25.5419  0.5720 0.3332 0.1647 0.3717
200088 25.5609 25.9069  0.3460 0.4836 0.2325 0.5366
200089 25.0429 25.6739  0.6310 0.2873 0.1408 0.3199
200090 21.3789 22.9499  1.5710 0.0350 0.0254 0.0432
200091 23.9759 23.0569 -0.9190 0.7725 0.0904 0.7778
200092 24.8179 25.7319  0.9140 0.4080 0.1738 0.4435
200093 25.0009 25.1949  0.1940 0.3775 0.1277 0.3985
200094 25.5069 25.9969  0.4900 0.5455 0.2471 0.5989
200095 24.0109 24.5309  0.5200 0.1946 0.0869 0.2131
200096 25.3429 25.7109  0.3680 0.3701 0.2252 0.4332
200097 25.2669 25.5959  0.3290 0.4102 0.1680 0.4433
200098 24.6869 25.7429  1.0560 0.2816 0.1949 0.3425
200099 25.5959 26.1559  0.5600 0.5084 0.2070 0.5489
200100 25.4949 26.2239  0.7290 0.5924 0.2572 0.6458
200101 25.2649 26.9209  1.6560 0.3373 0.4826 0.5888
200102 25.3729 25.0419 -0.3310 0.3704 0.0966 0.3828
200103 24.8969 26.1409  1.2440 0.4038 0.2330 0.4662
    37 16.9799 17.5359  0.5560 0.0197 0.0104 0.0223
200104 25.6309 25.4269 -0.2040 0.5108 0.1325 0.5277
200105 23.4699 25.2129  1.7430 0.1467 0.1561 0.2142
200106 24.1569 24.2719  0.1150 0.1477 0.0594 0.1592
    38 16.8319 17.3719  0.5400 0.0157 0.0098 0.0185
200107 25.1219 25.5579  0.4360 0.5502 0.1794 0.5787
200108 21.7739 23.2649  1.4910 0.0400 0.0278 0.0487
200109 24.9749 25.5339  0.5590 0.2723 0.1686 0.3203
200110 25.2029 26.0369  0.8340 0.6265 0.3156 0.7015
    40 18.0389 18.6429  0.6040 0.0131 0.0113 0.0173
200111 24.8429 25.2399  0.3970 0.3942 0.1260 0.4138
200112 24.6729 25.0389  0.3660 0.3495 0.1135 0.3675
200113 25.1219 25.7709  0.6490 0.5507 0.2235 0.5943
    39 19.0399 19.8619  0.8220 0.0191 0.0117 0.0224
    42 16.9749 17.5219  0.5470 0.0146 0.0099 0.0176
200114 24.6019 25.3689  0.7670 0.2256 0.1267 0.2587
200115 23.0799 23.0879  0.0080 0.2671 0.0804 0.2789
    41 18.7249 19.4679  0.7430 0.0181 0.0129 0.0222
200116 25.6509 26.3919  0.7410 0.5963 0.2274 0.6382
200117 24.0599 25.7129  1.6530 0.1598 0.1979 0.2544
    44 17.8469 18.4529  0.6060 0.0170 0.0111 0.0203
    43 18.1989 18.8659  0.6670 0.0167 0.0108 0.0199
200119 25.3969 25.6059  0.2090 0.4141 0.1799 0.4515
200120 21.8539 23.3569  1.5030 0.0393 0.0328 0.0512
200121 21.9669 23.8779  1.9110 0.0443 0.0590 0.0738
    45 17.9419 18.6019  0.6600 0.0163 0.0105 0.0194
200122 26.1959 25.8559 -0.3400 1.3117 0.1714 1.3229
200123 25.5219 26.2269  0.7050 0.5965 0.2361 0.6415
200124 25.2219 25.9389  0.7170 0.3793 0.1770 0.4186
200125 20.6319 21.9079  1.2760 0.0216 0.0168 0.0274
200126 23.9129 24.4709  0.5580 0.2159 0.0864 0.2325
200127 21.4919 22.9519  1.4600 0.0324 0.0266 0.0419
200128 21.5819 23.2229  1.6410 0.0368 0.0280 0.0462
200129 24.4399 25.6529  1.2130 0.1781 0.1617 0.2406
200130 24.5229 24.8209  0.2980 0.6506 0.1536 0.6685
200131 25.1879 25.5269  0.3390 0.3127 0.1597 0.3511
200132 20.9629 22.2839  1.3210 0.0289 0.0182 0.0342
200133 21.2359 22.6959  1.4600 0.0294 0.0233 0.0375
200134 25.1869 24.9539 -0.2330 0.4958 0.0893 0.5038
200135 23.5679 22.2029 -1.3650 0.2587 0.0383 0.2615
    47 21.2549 22.3759  1.1210 0.1601 0.3245 0.3618
200136 21.7159 23.1529  1.4370 0.0384 0.0299 0.0487
    49 17.4669 18.0439  0.5770 0.0137 0.0102 0.0171
200137 22.1209 24.2899  2.1690 0.0511 0.0789 0.0940
    46 18.1789 18.8649  0.6860 0.0158 0.0111 0.0193
    48 19.5179 20.4769  0.9590 0.0174 0.0118 0.0210
200138 24.9469 25.9669  1.0200 0.3440 0.2428 0.4211
200139 21.8339 23.2529  1.4190 0.0392 0.0284 0.0484
200140 23.8199 23.2669 -0.5530 0.2252 0.0564 0.2322
200141 24.7679 25.9779  1.2100 0.3459 0.2890 0.4507
200143 24.7759 25.4279  0.6520 0.2717 0.1585 0.3146
200144 25.2689 25.7929  0.5240 0.6500 0.2165 0.6851
200145 25.2429 25.9959  0.7530 0.4310 0.2376 0.4922
    50 17.5729 18.1229  0.5500 0.0152 0.0119 0.0193
200146 23.3609 23.5749  0.2140 0.1574 0.0539 0.1664
200147 22.2999 23.8889  1.5890 0.0456 0.0428 0.0625
200148 26.0849 26.1359  0.0510 1.8192 0.2188 1.8323
    51 18.7549 19.5089  0.7540 0.0152 0.0109 0.0187
200149 25.1879 26.4689  1.2810 0.3255 0.3537 0.4807
200150 25.0459 25.7019  0.6560 0.8660 0.1765 0.8838
200151 25.3399 25.7119  0.3720 0.5005 0.1767 0.5308
    52 18.7629 19.5459  0.7830 0.0193 0.0109 0.0222
200152 21.8559 23.3509  1.4950 0.0404 0.0311 0.0510
    53 18.6499 19.4039  0.7540 0.0147 0.0110 0.0184
200153 24.6379 25.8459  1.2080 0.1776 0.2369 0.2961
200154 25.4729 25.9749  0.5020 0.3612 0.1977 0.4118
200155 24.8289 25.8349  1.0060 0.3286 0.2841 0.4344
200156 19.2169 20.5819  1.3650 0.2461 0.0560 0.2524
    54 16.8939 17.4139  0.5200 0.0128 0.0095 0.0159
    55 14.4679 17.1619  2.6940 0.0271 0.0219 0.0348
200157 24.7199 25.9129  1.1930 0.2248 0.2589 0.3429
200158 25.2259 25.5879  0.3620 0.3583 0.1596 0.3922
    56 17.2649 17.8399  0.5750 0.0153 0.0101 0.0183
200159 25.6599 25.6399 -0.0200 0.5283 0.1789 0.5578
200160 21.3569 22.7829  1.4260 0.0348 0.0276 0.0444
200161 24.9409 25.6339  0.6930 0.3979 0.1781 0.4359
200162 20.6099 21.9309  1.3210 0.0227 0.0173 0.0285
200163 24.7309 25.8619  1.1310 0.2440 0.1903 0.3094
200164 23.1099 24.9049  1.7950 0.1009 0.1063 0.1466
200165 24.9609 25.8199  0.8590 0.4218 0.2037 0.4684
200166 22.5099 23.5029  0.9930 0.1295 0.0633 0.1441
    57 18.8099 19.5779  0.7680 0.0188 0.0111 0.0218
200167 24.6729 25.6429  0.9700 0.2051 0.1798 0.2728
200168 24.5679 23.6249 -0.9430 0.7223 0.0683 0.7255
    59 17.8919 18.5009  0.6090 0.0132 0.0110 0.0172
200169 25.2879 26.0249  0.7370 0.4459 0.1823 0.4817
200170 23.2259 24.9549  1.7290 0.0846 0.0920 0.1250
200171 24.9959 26.1639  1.1680 0.3052 0.2435 0.3904
    58 17.2699 17.8429  0.5730 0.0122 0.0093 0.0153
200172 24.8949 25.7639  0.8690 0.3578 0.1870 0.4037
    60 18.5869 19.3989  0.8120 0.0215 0.0141 0.0257
    61 19.3059 20.1269  0.8210 0.0267 0.0149 0.0306
200173 25.4529 25.9809  0.5280 0.5252 0.1935 0.5597
200174 25.6529 26.3829  0.7300 0.6413 0.3188 0.7162
200175 25.2139 25.6689  0.4550 0.7678 0.2229 0.7995
200176 25.3369 26.2439  0.9070 0.3658 0.2722 0.4560
200177 25.3769 25.7809  0.4040 0.3890 0.1881 0.4321
200178 21.7619 21.7869  0.0250 0.2594 0.0522 0.2646
    63 19.2579 20.1299  0.8720 0.0165 0.0119 0.0203
200179 25.6099 26.0419  0.4320 0.4894 0.2064 0.5311
    62 17.7269 18.3409  0.6140 0.0170 0.0095 0.0195
    64 19.4879 20.4639  0.9760 0.0157 0.0125 0.0201
200180 25.5669 25.9499  0.3830 0.4842 0.1799 0.5165
200181 26.7859 25.6949 -1.0910 2.9426 0.1485 2.9463
    66 19.5539 20.4549  0.9010 0.0169 0.0149 0.0225
200183 22.5269 24.2279  1.7010 0.0537 0.0576 0.0787
    65 17.5709 18.1799  0.6090 0.0166 0.0098 0.0193
200184 25.8759 25.7909 -0.0850 0.6454 0.2245 0.6833
200185 25.7379 26.2459  0.5080 0.6879 0.2846 0.7444
200186 25.8569 25.6809 -0.1760 0.9896 0.1605 1.0025
200187 23.9589 24.0139  0.0550 0.9840 0.0721 0.9866
    67 12.5509 13.4609  0.9100 0.0254 0.0154 0.0297
200188 24.8339 26.0459  1.2120 0.4070 0.2416 0.4733
200189 25.0709 26.0229  0.9520 0.3009 0.2618 0.3988
200190 25.2599 26.0429  0.7830 0.3810 0.2534 0.4576
    70 19.7189 20.7499  1.0310 0.0191 0.0130 0.0231
200191 26.0019 25.8809 -0.1210 0.6817 0.1977 0.7098
200192 24.6079 26.0369  1.4290 0.3266 0.1692 0.3678
200193 22.1329 22.0499 -0.0830 0.2904 0.0492 0.2945
    69 16.3109 16.8469  0.5360 0.0165 0.0098 0.0192
200194 25.2069 26.0649  0.8580 0.4326 0.2483 0.4988
200195 24.7939 26.2519  1.4580 0.2489 0.3478 0.4277
200196 25.0519 25.0019 -0.0500 0.7126 0.1308 0.7245
200197 24.8679 25.6399  0.7720 0.4567 0.1750 0.4891
200198 24.5259 25.6709  1.1450 0.2414 0.2064 0.3176
200200 26.0259 26.1099  0.0840 0.7444 0.2538 0.7865
200201 21.7159 23.2389  1.5230 0.0327 0.0280 0.0430
200202 25.7239 26.2669  0.5430 0.6904 0.2444 0.7324
200203 25.7479 25.7829  0.0350 0.5437 0.2056 0.5813
200204 24.4659 23.7179 -0.7480 0.2665 0.0707 0.2757
200205 25.1469 25.3019  0.1550 0.6035 0.1318 0.6177
    74 18.9759 19.8059  0.8300 0.0137 0.0111 0.0176
    72 16.8739 17.4129  0.5390 0.0126 0.0093 0.0157
200206 25.7189 25.8039  0.0850 0.5494 0.2259 0.5940
    71 14.7569 15.5639  0.8070 0.0168 0.0141 0.0219
    73 17.5559 18.1749  0.6190 0.0162 0.0096 0.0188
200207 23.8569 24.3649  0.5080 0.1813 0.0971 0.2057
200209 22.5589 24.3859  1.8270 0.0583 0.0585 0.0826
200210 23.3829 22.7139 -0.6690 0.3926 0.0461 0.3953
200211 25.1969 25.8989  0.7020 0.6635 0.2745 0.7180
200212 24.4919 25.9479  1.4560 0.1994 0.2188 0.2960
200213 21.3809 22.7209  1.3400 0.0317 0.0217 0.0384
200214 22.6979 24.4149  1.7170 0.1333 0.0953 0.1639
200215 25.8019 26.2349  0.4330 0.7213 0.2038 0.7495
200216 21.4619 22.9089  1.4470 0.0324 0.0245 0.0406
200217 25.5759 26.2539  0.6780 0.6010 0.2051 0.6350
200218 18.1969 19.3629  1.1660 0.1010 0.0602 0.1176
    75 17.1289 17.9879  0.8590 0.0154 0.0096 0.0181
200219 25.5929 25.9839  0.3910 0.6113 0.2785 0.6718
200220 24.8509 23.8969 -0.9540 0.5741 0.1023 0.5831
200221 20.0799 21.1579  1.0780 0.0186 0.0135 0.0230
200222 25.8569 26.0609  0.2040 0.6851 0.2932 0.7452
200223 25.1689 26.5709  1.4020 0.3781 0.4439 0.5831
200224 25.4079 25.2699 -0.1380 0.4831 0.1213 0.4981
200226 21.6569 23.1779  1.5210 0.0416 0.0271 0.0496
200227 22.1779 23.5579  1.3800 0.0498 0.0444 0.0667
200228 20.5709 20.7609  0.1900 0.2044 0.0491 0.2102
200229 21.7659 23.3079  1.5420 0.0400 0.0327 0.0517
200230 21.5819 23.1429  1.5610 0.0353 0.0308 0.0468
200231 24.6749 25.5159  0.8410 0.3540 0.1749 0.3948
    76 21.6149 23.2979  1.6830 0.8763 0.2161 0.9026
200232 25.0359 26.2769  1.2410 0.3332 0.2963 0.4459
200233 25.8959 25.5629 -0.3330 0.7241 0.1756 0.7451
200234 25.3359 26.1879  0.8520 0.4250 0.1704 0.4579
200235 21.2619 22.6819  1.4200 0.0267 0.0213 0.0342
    77 18.3389 19.0089  0.6700 0.0162 0.0099 0.0190
200236 25.5849 25.8969  0.3120 0.5504 0.1980 0.5849
    78 16.9459 17.4769  0.5310 0.0139 0.0093 0.0167
200237 17.8329 18.4419  0.6090 0.0127 0.0113 0.0170
200238 24.8499 26.0349  1.1850 0.3687 0.2796 0.4627
200239 24.4979 26.3009  1.8030 0.1848 0.3408 0.3877
200240 25.4449 26.2099  0.7650 0.5266 0.2135 0.5682
200241 22.1939 23.8449  1.6510 0.0500 0.0453 0.0675
200242 22.0129 23.6989  1.6860 0.0363 0.0381 0.0526
    79 18.4829 19.1559  0.6730 0.0136 0.0118 0.0180
200243 25.6089 26.1759  0.5670 0.4486 0.2443 0.5108
200244 21.7069 23.0739  1.3670 0.0415 0.0338 0.0535
200245 25.0349 25.8609  0.8260 0.6991 0.2274 0.7352
200246 24.5139 24.4239 -0.0900 0.2415 0.0901 0.2578
200248 23.6079 25.1419  1.5340 0.4655 0.1507 0.4893
200249 26.0839 25.1849 -0.8990 1.5901 0.1115 1.5940
    80 16.7419 17.2529  0.5110 0.0142 0.0107 0.0178
200251 24.7129 24.8789  0.1660 0.5373 0.0989 0.5463
    81 19.8169 20.8569  1.0400 0.0174 0.0117 0.0210
200252 23.2559 23.2779  0.0220 0.2330 0.0572 0.2399
200253 21.7299 23.3499  1.6200 0.0397 0.0294 0.0494
200254 24.7749 25.4379  0.6630 0.3102 0.1238 0.3340
200255 22.6109 24.3139  1.7030 0.0466 0.0576 0.0741
200256 25.3139 25.6459  0.3320 0.3308 0.1987 0.3859
200257 25.2709 25.4259  0.1550 0.3871 0.1265 0.4072
200258 22.0819 23.7249  1.6430 0.0445 0.0555 0.0711
200259 24.2919 24.4679  0.1760 0.2053 0.0767 0.2192
200260 24.6609 24.4589 -0.2020 0.2878 0.0893 0.3013
    82 20.2199 21.3869  1.1670 0.0187 0.0147 0.0238
200261 25.2219 25.9809  0.7590 0.4884 0.2707 0.5584
200262 24.1569 24.9979  0.8410 0.1811 0.1123 0.2131
200263 25.2399 26.0799  0.8400 0.4442 0.2262 0.4985
200264 25.7239 25.8439  0.1200 0.4562 0.2245 0.5084
200265 22.7399 24.5889  1.8490 0.0605 0.0732 0.0950
200266 19.9549 21.0299  1.0750 0.0203 0.0132 0.0242
200267 23.2539 22.0679 -1.1860 0.2598 0.0314 0.2617
    83 19.5469 20.5139  0.9670 0.0165 0.0117 0.0202
200268 24.6259 26.1729  1.5470 0.1876 0.3037 0.3570
200269 25.7389 26.4779  0.7390 0.2699 0.3994 0.4820
200270 24.9249 25.4329  0.5080 0.7615 0.1442 0.7750
200271 25.5739 26.0269  0.4530 0.5545 0.1908 0.5864
200273 25.2969 26.1739  0.8770 0.3901 0.3516 0.5252
200274 24.8099 25.3129  0.5030 0.2929 0.1436 0.3262
200275 25.2129 26.0169  0.8040 0.4050 0.2552 0.4787
    84 17.1619 17.7389  0.5770 0.0137 0.0097 0.0168
200277 25.0759 24.5139 -0.5620 1.0582 0.0924 1.0622
200278 20.2259 21.3759  1.1500 0.0187 0.0158 0.0245
200279 26.5539 25.9659 -0.5880 1.9728 0.2367 1.9869
    85 18.5389 19.2579  0.7190 0.0175 0.0106 0.0205
200280 25.3139 25.8739  0.5600 0.6284 0.2636 0.6814
200281 25.4239 26.2439  0.8200 0.5123 0.1472 0.5330
200282 22.5739 24.3089  1.7350 0.0600 0.0570 0.0828
200284 24.9799 25.9079  0.9280 0.4056 0.2153 0.4592
200283 25.0229 26.2039  1.1810 0.3380 0.3007 0.4524
200285 24.5639 24.6909  0.1270 0.2351 0.0847 0.2499
200286 26.0479 25.8449 -0.2030 0.9581 0.2269 0.9846
    86 19.1739 20.0429  0.8690 0.0146 0.0122 0.0190
200287 22.6459 23.7949  1.1490 0.1943 0.0776 0.2092
200288 22.2539 23.9119  1.6580 0.0534 0.0482 0.0719
200289 24.1869 25.7099  1.5230 0.2129 0.1751 0.2757
200290 24.8729 26.1499  1.2770 0.3554 0.1755 0.3964
    87 19.4819 20.3989  0.9170 0.0170 0.0116 0.0206
    88 19.3729 20.2899  0.9170 0.0166 0.0125 0.0208
200291 19.7029 20.7359  1.0330 0.0246 0.0142 0.0284
200292 22.9409 24.6649  1.7240 0.0693 0.0775 0.1040
200293 24.8499 25.8019  0.9520 0.2989 0.1879 0.3531
200294 24.9589 26.2209  1.2620 0.3258 0.3241 0.4596
200295 25.3379 25.9729  0.6350 0.4663 0.2335 0.5215
200296 24.5549 25.0299  0.4750 0.3351 0.1161 0.3546
200297 24.6099 25.8179  1.2080 0.2690 0.3237 0.4209
200298 21.6759 23.1919  1.5160 0.0390 0.0295 0.0489
200299 25.5569 25.9469  0.3900 0.3936 0.2428 0.4625
200300 21.5449 22.6139  1.0690 0.1423 0.0308 0.1456
200301 25.8839 25.8289 -0.0550 1.1923 0.1461 1.2012
    89 17.3839 17.9099  0.5260 0.0166 0.0101 0.0194
200302 25.6819 26.0229  0.3410 0.7931 0.2642 0.8359
200303 25.9109 26.1409  0.2300 0.7689 0.2442 0.8067
200304 25.7329 26.3049  0.5720 0.3219 0.3474 0.4736
200305 20.3749 21.5679  1.1930 0.0231 0.0152 0.0277
200306 23.8949 24.7379  0.8430 0.1467 0.0917 0.1730
200307 24.8619 25.2779  0.4160 0.6255 0.1451 0.6421
200308 25.1779 25.8919  0.7140 0.3933 0.2421 0.4618
200309 25.2489 24.6439 -0.6050 0.3122 0.0828 0.3230
200310 24.5259 24.5749  0.0490 0.2447 0.0750 0.2559
200311 24.8309 25.8529  1.0220 0.3342 0.2221 0.4013
200312 25.3399 25.9749  0.6350 0.3796 0.2060 0.4319
200313 25.5699 25.7289  0.1590 0.5712 0.1819 0.5995
200314 24.6709 26.2459  1.5750 0.4055 0.2298 0.4661
200315 25.1279 26.1839  1.0560 0.2651 0.2688 0.3775
200316 21.1919 22.5609  1.3690 0.0270 0.0196 0.0334
200317 19.5919 20.5579  0.9660 0.0166 0.0124 0.0207
200318 24.1139 24.7709  0.6570 0.1966 0.1172 0.2289
200319 25.3149 25.3289  0.0140 0.3915 0.1379 0.4151
200320 24.8879 25.6889  0.8010 0.5280 0.1846 0.5593
200321 25.1739 25.6679  0.4940 0.3535 0.1603 0.3881
200322 24.9879 26.1019  1.1140 0.4046 0.3162 0.5135
    91 19.7569 20.7509  0.9940 0.0210 0.0135 0.0250
200323 24.7289 25.9349  1.2060 0.2736 0.2179 0.3498
200324 23.8249 24.5099  0.6850 0.1569 0.1486 0.2161
200325 24.5219 25.4859  0.9640 0.2459 0.1927 0.3124
200326 24.8959 25.7819  0.8860 0.4195 0.2212 0.4742
200327 24.7069 25.3119  0.6050 0.4207 0.1569 0.4490
    92 19.3909 20.0669  0.6760 0.0161 0.0125 0.0204
200328 20.8209 22.1479  1.3270 0.0313 0.0179 0.0361
200329 24.6669 25.6379  0.9710 0.2404 0.1617 0.2897
200330 21.1819 21.0239 -0.1580 0.2403 0.0701 0.2503
200333 24.9979 25.3989  0.4010 0.2862 0.1166 0.3090
200334 24.0989 26.2589  2.1600 0.5099 0.2663 0.5753
200335 17.7369 18.6429  0.9060 0.1742 0.0661 0.1863
200336 25.0519 25.4749  0.4230 0.3285 0.1411 0.3575
200337 25.3549 25.9499  0.5950 0.4535 0.2063 0.4982
200338 18.6589 19.4189  0.7600 0.0166 0.0120 0.0205
200339 24.4359 26.4579  2.0220 0.2519 0.4579 0.5226
200340 24.0339 25.5019  1.4680 0.1637 0.1517 0.2232
200341 25.2269 25.2909  0.0640 0.3178 0.1233 0.3409
    96 15.8639 16.4839  0.6200 0.0150 0.0095 0.0178
    94 17.7849 18.4119  0.6270 0.0165 0.0101 0.0193
200342 23.3449 26.0219  2.6770 0.3719 0.2135 0.4288
200343 25.1379 24.9829 -0.1550 0.4687 0.1139 0.4823
    95 18.1999 18.8749  0.6750 0.0139 0.0104 0.0174
200344 24.4089 25.1519  0.7430 0.2127 0.1267 0.2476
    97 17.5129 18.1199  0.6070 0.0155 0.0098 0.0183
200345 21.2239 22.6389  1.4150 0.0268 0.0191 0.0329
    98 11.9649 12.7899  0.8250 0.0115 0.0186 0.0219
200346 25.3369 26.3029  0.9660 0.5673 0.2577 0.6231
200347 25.6629 25.8899  0.2270 0.6017 0.2096 0.6372
200348 22.2189 24.0389  1.8200 0.0467 0.0494 0.0680
200349 24.8889 26.2429  1.3540 0.3311 0.3714 0.4976
200350 23.4739 23.9089  0.4350 0.1669 0.1104 0.2001
200351 25.0139 25.1949  0.1810 0.3541 0.1317 0.3778
200352 24.1579 25.6279  1.4700 0.1902 0.1291 0.2299
   101 16.4219 16.9369  0.5150 0.0178 0.0098 0.0203
200353 24.6199 26.0089  1.3890 0.4091 0.3334 0.5277
   100 17.2939 17.9039  0.6100 0.0145 0.0100 0.0176
200354 25.3879 25.8329  0.4450 0.3399 0.1834 0.3862
200356 24.1919 24.7359  0.5440 0.1970 0.0875 0.2156
200357 25.4519 26.1049  0.6530 0.5506 0.2678 0.6123
    99 18.1349 18.8009  0.6660 0.0143 0.0099 0.0174
200358 22.2989 21.9259 -0.3730 0.2982 0.0620 0.3046
200359 24.7799 25.9719  1.1920 0.2960 0.2543 0.3902
200360 24.8879 24.3569 -0.5310 0.4140 0.0897 0.4236
200361 21.2479 22.6409  1.3930 0.0337 0.0225 0.0405
200362 24.1209 25.2279  1.1070 0.2004 0.1622 0.2578
   102 16.9089 17.4089  0.5000 0.0163 0.0103 0.0193
200363 25.4449 25.9499  0.5050 0.5133 0.2517 0.5717
200364 21.6179 22.9959  1.3780 0.0352 0.0298 0.0461
200365 24.7739 24.2659 -0.5080 0.3865 0.0765 0.3940
200367 25.4829 26.4319  0.9490 0.5100 0.3641 0.6266
   103 18.1199 18.8119  0.6920 0.0182 0.0101 0.0208
   104 16.4499 16.9579  0.5080 0.0159 0.0089 0.0182
200368 24.4999 24.9779  0.4780 0.2879 0.1380 0.3193
200369 24.5299 25.8289  1.2990 0.2851 0.1771 0.3356
200370 25.7319 25.5609 -0.1710 0.6641 0.1994 0.6934
   105 18.4169 19.2489  0.8320 0.0223 0.0118 0.0252
200371 25.7839 25.6649 -0.1190 1.1023 0.1665 1.1148
   106 17.1169 17.6409  0.5240 0.0129 0.0107 0.0168
200372 25.6619 25.9269  0.2650 0.5675 0.2057 0.6036
200373 25.0689 25.6729  0.6040 0.4837 0.1926 0.5206
200374 25.7709 25.4189 -0.3520 1.3022 0.1490 1.3107
200375 25.2089 26.0259  0.8170 0.4726 0.1533 0.4968
200376 24.4829 24.8279  0.3450 0.2869 0.1335 0.3164
200377 25.5539 26.3039  0.7500 0.4671 0.2824 0.5458
   107 19.3829 20.3059  0.9230 0.0192 0.0114 0.0223
200378 25.1289 25.6589  0.5300 0.2784 0.1427 0.3128
200380 20.8869 22.2169  1.3300 0.0239 0.0171 0.0294
200381 25.1629 25.8269  0.6640 0.4557 0.2077 0.5008
200382 24.1499 24.9139  0.7640 0.1702 0.1239 0.2105
200383 23.8629 24.0639  0.2010 0.1433 0.1403 0.2005
   108 17.9929 18.6079  0.6150 0.0150 0.0109 0.0185
200384 22.0699 23.6529  1.5830 0.0459 0.0390 0.0602
200385 26.7299 25.9649 -0.7650 2.4134 0.2930 2.4311
200386 25.0319 25.9789  0.9470 0.3804 0.2582 0.4598
200387 25.1119 25.4089  0.2970 0.3987 0.1570 0.4285
   110 15.9799 16.5319  0.5520 0.0146 0.0094 0.0174
200388 25.4499 26.3739  0.9240 0.8822 0.3824 0.9615
   111 19.5859 20.5399  0.9540 0.0175 0.0121 0.0213
   109 17.5139 18.1279  0.6140 0.0138 0.0099 0.0170
200389 24.1799 24.1389 -0.0410 0.2408 0.0740 0.2519
   112 19.1619 20.0139  0.8520 0.0174 0.0129 0.0217
   113 15.9799 16.5259  0.5460 0.0139 0.0117 0.0182
200391 24.8719 25.7179  0.8460 0.2827 0.1585 0.3241
200392 25.4869 25.3089 -0.1780 0.6177 0.1229 0.6298
200393 25.4899 26.0259  0.5360 0.7762 0.2150 0.8054
   114 19.8479 20.6669  0.8190 0.0198 0.0121 0.0232
   115 16.8829 17.4569  0.5740 0.0447 0.0153 0.0472
200395 22.0329 21.5799 -0.4530 0.2303 0.0539 0.2365
200396 25.3039 26.0119  0.7080 0.3425 0.2811 0.4431
200397 25.0339 26.3059  1.2720 0.2670 0.3723 0.4581
200398 21.3089 22.8339  1.5250 0.0280 0.0240 0.0369
   116 19.4449 20.4309  0.9860 0.0203 0.0124 0.0238
200399 24.2639 24.9409  0.6770 0.2243 0.1075 0.2487
200400 24.9869 25.9519  0.9650 0.3099 0.2489 0.3975
200401 22.0859 23.7019  1.6160 0.0447 0.0387 0.0591
200402 24.3419 24.9249  0.5830 0.2117 0.1001 0.2342
200403 24.6829 24.9359  0.2530 0.2839 0.1009 0.3013
200404 24.9839 26.0819  1.0980 0.3043 0.2623 0.4017
200405 25.0959 25.6209  0.5250 0.3201 0.1738 0.3642
   117 19.2609 20.1839  0.9230 0.0178 0.0121 0.0215
200407 23.1929 21.8959 -1.2970 0.2990 0.0427 0.3020
200408 25.0809 25.3879  0.3070 0.3514 0.1589 0.3857
200409 24.3079 24.5859  0.2780 0.3521 0.0890 0.3632
   118 18.8699 19.6429  0.7730 0.0160 0.0110 0.0194
200410 24.1619 25.3009  1.1390 0.1944 0.1263 0.2318
200411 21.4869 22.9629  1.4760 0.0314 0.0234 0.0392
200412 24.1029 22.0749 -2.0280 0.8770 0.0528 0.8786
   119 18.4059 19.1129  0.7070 0.0162 0.0104 0.0193
200413 25.0629 25.9629  0.9000 0.5681 0.2181 0.6085
200414 25.1049 25.5739  0.4690 0.5999 0.2029 0.6333
200415 22.0559 23.7649  1.7090 0.0421 0.0495 0.0650
200416 24.3849 25.8229  1.4380 0.3904 0.2244 0.4503
200417 25.5089 25.3889 -0.1200 0.5708 0.1562 0.5918
200419 24.4609 26.0799  1.6190 0.2439 0.2846 0.3748
200418 25.0549 26.1269  1.0720 0.2857 0.2998 0.4141
200420 25.8319 25.6449 -0.1870 0.8761 0.1830 0.8950
200421 25.0089 25.5399  0.5310 0.3973 0.2045 0.4468
   120 19.6009 20.5679  0.9670 0.0169 0.0120 0.0207
200422 22.1889 23.7239  1.5350 0.0417 0.0353 0.0546
   121 19.0439 19.8869  0.8430 0.0153 0.0118 0.0193
200423 24.8919 25.5919  0.7000 0.6155 0.1627 0.6366
200424 21.8209 23.5629  1.7420 0.1219 0.0440 0.1296
   124 18.0419 18.7009  0.6590 0.0161 0.0097 0.0188
   122 16.8099 17.3569  0.5470 0.0155 0.0099 0.0184
   123 16.2739 16.8069  0.5330 0.0123 0.0094 0.0155
200425 25.2489 25.7659  0.5170 0.7048 0.2357 0.7432
200426 23.5149 25.5099  1.9950 0.1149 0.1488 0.1880
200427 24.4289 25.1319  0.7030 0.2000 0.1298 0.2384
   125 17.6509 18.2529  0.6020 0.0145 0.0106 0.0180
200428 24.7729 24.8869  0.1140 0.3845 0.1125 0.4006
200429 24.3879 24.7379  0.3500 0.1770 0.1126 0.2098
200430 24.4279 25.7989  1.3710 0.2669 0.1836 0.3240
